contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i10,682,0.492669,-0.095238,-0.086705,64,1.560641,128,0.141602,true,0.916961,N02322
TRINITY_DN0_c0_g1_i11,231,0.558442,0.069767,-0.235294,33,1.841304,76,0.051514,true,0.995671,N01058
TRINITY_DN0_c0_g1_i12,762,0.490814,-0.090909,-0.097938,68,1.494118,128,0.154541,true,0.927017,N01885
TRINITY_DN0_c0_g1_i13,526,0.48289,-0.102362,-0.139706,48,1.581955,76,0.118652,true,0.877311,N01886
TRINITY_DN0_c0_g1_i14,762,0.486877,-0.105121,-0.099744,66,1.477872,128,0.15625,true,0.951344,N01885
TRINITY_DN0_c0_g1_i15,296,0.449324,-0.142857,-0.055215,20,1.366574,36,0.066162,false,NA,NA
TRINITY_DN0_c0_g1_i3,688,0.510174,-0.099715,-0.163205,68,1.534203,128,0.147217,true,0.846351,N01885
TRINITY_DN0_c0_g1_i4,307,0.400651,-0.252033,-0.054348,15,1.300113,58,0.066162,false,NA,NA
TRINITY_DN0_c0_g1_i5,682,0.486804,-0.108434,-0.091429,62,1.552732,128,0.143066,true,0.632522,N01885
TRINITY_DN0_c0_g1_i6,762,0.486877,-0.115903,-0.104859,67,1.503888,128,0.156738,true,0.942382,N01885
TRINITY_DN0_c0_g1_i7,785,0.484076,-0.126316,-0.125926,69,1.524744,128,0.160156,true,0.952381,N01888
TRINITY_DN0_c0_g1_i8,785,0.489172,-0.114583,-0.122195,71,1.532023,128,0.157715,true,0.958796,N02324
TRINITY_DN0_c0_g1_i9,688,0.515988,-0.087324,-0.159159,70,1.540331,128,0.145508,true,0.823303,N01885
TRINITY_DN0_c0_g2_i1,281,0.537367,0.046358,-0.046154,36,1.778481,86,0.063721,false,NA,NA
TRINITY_DN0_c0_g3_i1,329,0.541033,-0.05618,-0.099338,40,1.666667,85,0.075195,false,NA,NA
TRINITY_DN0_c1_g1_i1,263,0.509506,-0.044776,-0.224806,24,1.408929,86,0.061523,true,0.995935,N02776
TRINITY_DN0_c4_g1_i1,335,0.525373,-0.045455,0.081761,41,1.777303,69,0.076172,false,NA,NA
TRINITY_DN0_c4_g1_i3,293,0.546075,-0.0375,0.082707,39,1.787983,69,0.067383,false,NA,NA
TRINITY_DN3_c1_g1_i1,230,0.573913,0.121212,-0.265306,34,1.821994,76,0.052002,true,0.952381,N01060
TRINITY_DN12_c0_g1_i1,445,0.447191,-0.135678,0.243902,34,1.556905,92,0.094971,true,0.959911,N02325
TRINITY_DN7_c0_g1_i1,272,0.555147,-0.006623,0.008264,34,1.622456,80,0.060791,true,0.91954,N02774
TRINITY_DN4_c1_g1_i1,653,0.456355,0.100671,0.047887,52,1.54514,133,0.132813,true,0.947368,N02320
TRINITY_DN4_c1_g1_i2,430,0.423256,0.230769,0.0,26,1.42602,91,0.08667,true,0.574436,N02320
TRINITY_DN11_c0_g1_i1,213,0.469484,0.04,0.150442,16,1.365385,70,0.050049,true,0.835294,N02775
