contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN19_c1_g1_i1,275,0.407273,0.232143,0.202454,14,1.297607,37,0.060547,false,NA,NA
TRINITY_DN0_c0_g1_i1,1367,0.395026,-0.151852,0.100363,96,1.842654,100,0.248047,true,0.42995,N02516
TRINITY_DN0_c0_g1_i2,422,0.476303,-0.044776,0.004525,49,2.051389,101,0.095459,true,0.550287,N00846
TRINITY_DN0_c0_g1_i3,673,0.448737,0.072848,0.105121,59,1.75075,85,0.14624,true,0.951895,N01645
TRINITY_DN0_c0_g1_i4,994,0.376258,0.032086,0.080645,53,1.508087,99,0.190186,true,0.228377,N02516
TRINITY_DN0_c0_g1_i5,670,0.444776,0.073826,0.096774,59,1.790308,85,0.146484,true,0.937318,N01645
TRINITY_DN0_c0_g1_i6,354,0.449153,-0.031447,-0.035897,32,1.794108,79,0.080322,true,0.956863,N01666
TRINITY_DN0_c0_g1_i7,698,0.438395,0.058824,0.05102,57,1.705504,94,0.148193,true,0.977586,N01651
TRINITY_DN0_c0_g1_i8,703,0.445235,0.054313,0.05641,64,1.842424,129,0.150879,true,0.954023,N00846
TRINITY_DN0_c0_g1_i9,684,0.428363,0.064846,0.074169,60,1.92027,85,0.145508,true,0.975219,N01645
TRINITY_DN0_c1_g2_i1,204,0.52451,-0.121495,0.154639,23,1.66383,43,0.047363,false,NA,NA
TRINITY_DN0_c2_g1_i1,357,0.470588,-0.059524,0.174603,32,1.624804,91,0.081055,true,0.573402,N01654
TRINITY_DN9_c0_g1_i1,219,0.420091,0.304348,0.259843,14,1.596875,53,0.049316,false,NA,NA
TRINITY_DN3_c0_g1_i1,213,0.464789,-0.050505,0.0,18,1.56874,48,0.047119,false,NA,NA
TRINITY_DN14_c0_g1_i1,213,0.450704,0.125,-0.247863,23,2.160053,70,0.047363,true,0.966667,N02781
TRINITY_DN1_c0_g1_i1,303,0.50165,0.118421,-0.046358,32,1.702546,83,0.067627,true,0.995305,N02779
TRINITY_DN1_c0_g1_i10,202,0.514851,0.173077,0.020408,21,1.617232,41,0.044922,false,NA,NA
TRINITY_DN1_c0_g1_i12,385,0.524675,0.128713,0.027322,47,1.803728,99,0.086914,true,0.983333,N01665
TRINITY_DN1_c0_g1_i14,301,0.508306,0.215686,0.040541,33,1.780108,83,0.066406,true,0.962963,N01663
TRINITY_DN1_c0_g1_i15,301,0.518272,0.192308,0.02069,34,1.746714,74,0.067871,false,NA,NA
TRINITY_DN1_c0_g1_i16,378,0.481481,0.120879,-0.061224,40,1.852941,74,0.08374,true,0.953488,N01612
TRINITY_DN1_c0_g1_i18,495,0.478788,-0.021097,0.0,39,1.375392,68,0.105469,true,0.73374,N01870
TRINITY_DN1_c0_g1_i19,322,0.5,-0.167702,-0.329193,28,1.431566,62,0.068848,true,0.550756,N00847
TRINITY_DN1_c0_g1_i3,459,0.498911,-0.056769,-0.13913,41,1.440083,69,0.09668,true,0.758099,N00847
TRINITY_DN1_c0_g1_i4,301,0.521595,0.197452,0.013889,35,1.77896,83,0.067383,true,0.995305,N02782
TRINITY_DN1_c0_g1_i6,388,0.489691,0.094737,-0.080808,34,1.474955,67,0.087402,true,0.753149,N01605
TRINITY_DN1_c0_g1_i8,441,0.526077,-0.017241,-0.138756,38,1.245763,82,0.095215,false,NA,NA
TRINITY_DN1_c0_g1_i9,483,0.47205,-0.04386,-0.027451,40,1.489477,69,0.098633,true,0.758099,N00847
TRINITY_DN1_c1_g1_i1,320,0.4875,-0.076923,0.121951,28,1.481481,92,0.072998,false,NA,NA
TRINITY_DN1_c1_g1_i2,206,0.495146,-0.078431,0.211538,16,1.275048,67,0.046387,false,NA,NA
TRINITY_DN1_c1_g1_i3,247,0.518219,-0.125,0.092437,21,1.286458,67,0.056396,true,0.956522,N00879
TRINITY_DN5_c0_g1_i1,216,0.467593,0.069307,-0.165217,24,2.042553,71,0.049316,true,1.0,N02780
TRINITY_DN7_c0_g1_i1,271,0.490775,0.052632,0.014493,23,1.413379,74,0.057617,false,NA,NA
TRINITY_DN7_c0_g2_i1,688,0.375,-0.023256,-0.027907,47,1.944204,54,0.141357,true,0.229092,N02516
TRINITY_DN7_c0_g2_i2,269,0.501859,0.037037,-0.104478,34,2.01011,77,0.061035,false,NA,NA
TRINITY_DN8_c0_g1_i1,344,0.465116,0.1125,-0.086957,32,1.742048,98,0.077881,true,0.722222,N01610
TRINITY_DN8_c1_g1_i1,329,0.489362,-0.055901,-0.309524,31,1.578793,67,0.07373,false,NA,NA
TRINITY_DN2_c0_g1_i1,241,0.481328,0.068966,-0.264,25,1.799582,79,0.05542,true,0.50211,N01868
TRINITY_DN2_c1_g1_i1,216,0.462963,0.14,-0.275862,19,1.674419,71,0.048828,true,1.0,N01664
TRINITY_DN16_c1_g1_i1,208,0.471154,0.306122,0.109091,20,1.911765,69,0.042725,true,0.215805,N01615
TRINITY_DN16_c2_g1_i1,202,0.50495,0.098039,-0.18,21,1.646739,64,0.046143,false,NA,NA
TRINITY_DN4_c0_g1_i1,328,0.481707,-0.063291,-0.223529,34,1.79408,102,0.073242,true,0.940789,N01611
TRINITY_DN4_c0_g2_i1,394,0.5,-0.106599,-0.116751,37,1.519808,86,0.090088,true,0.700422,N01874
TRINITY_DN4_c0_g3_i1,362,0.519337,-0.095745,-0.206897,37,1.529869,90,0.080078,true,0.634989,N00939
TRINITY_DN10_c0_g1_i1,474,0.474684,0.022222,0.068273,47,1.761107,125,0.103027,true,0.741772,N01614
TRINITY_DN10_c1_g1_i1,283,0.473498,0.059701,-0.167785,28,1.771518,70,0.066162,true,0.693627,N01869
TRINITY_DN11_c0_g1_i1,629,0.494436,0.209003,0.113208,61,1.659272,93,0.132324,true,0.728549,N01607
TRINITY_DN11_c0_g2_i1,237,0.510549,-0.140496,0.275862,27,1.783445,78,0.055176,true,1.0,N03235
TRINITY_DN11_c0_g3_i1,243,0.530864,-0.131783,0.157895,28,1.664384,80,0.056641,true,1.0,N02843
