contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN197_c0_g1_i1,201,0.487562,0.142857,-0.126214,20,1.709184,66,0.046143,false,NA,NA
TRINITY_DN161_c1_g1_i1,250,0.516,-0.054264,0.057851,30,1.8081,82,0.057617,true,0.583535,N00919
TRINITY_DN127_c0_g1_i1,201,0.552239,-0.009009,-0.133333,32,2.088312,67,0.046143,true,1.0,N01794
TRINITY_DN127_c0_g1_i4,201,0.532338,0.028037,-0.12766,30,2.108392,67,0.047119,true,1.0,N01807
TRINITY_DN127_c0_g1_i5,201,0.532338,-0.028037,-0.106383,28,1.967832,67,0.045898,true,1.0,N01811
TRINITY_DN175_c0_g1_i1,246,0.48374,0.058824,-0.007874,23,1.603741,74,0.056641,false,NA,NA
TRINITY_DN174_c0_g1_i1,406,0.460591,0.187166,-0.059361,31,1.491939,92,0.091553,true,0.806867,N00998
TRINITY_DN174_c2_g1_i1,205,0.492683,0.267327,0.076923,21,1.81799,51,0.047119,false,NA,NA
TRINITY_DN198_c0_g1_i1,462,0.521645,0.020747,0.176471,52,1.655229,100,0.102539,true,1.0,N00999
TRINITY_DN110_c0_g1_i1,240,0.425,0.098039,0.028986,22,2.049689,51,0.051514,false,NA,NA
TRINITY_DN107_c0_g1_i1,279,0.508961,-0.070423,-0.051095,39,2.169258,93,0.065674,true,0.992509,N02828
TRINITY_DN176_c0_g1_i1,290,0.534483,-0.16129,0.096296,44,2.181197,71,0.063965,true,0.995434,N02993
TRINITY_DN121_c0_g1_i1,269,0.520446,-0.042857,0.054264,42,2.309957,89,0.060791,true,0.578947,N00283
TRINITY_DN106_c0_g1_i1,219,0.438356,-0.104167,0.00813,20,1.921896,57,0.047363,false,NA,NA
TRINITY_DN102_c0_g1_i1,325,0.516923,0.142857,-0.006369,32,1.50463,60,0.074707,false,NA,NA
TRINITY_DN350_c0_g1_i1,273,0.47619,0.230769,-0.020979,31,2.11575,91,0.062256,true,1.0,N02388
TRINITY_DN349_c2_g1_i1,381,0.456693,0.011494,0.091787,42,2.114429,82,0.084229,true,0.96063,N02356
TRINITY_DN386_c0_g1_i1,273,0.490842,0.059701,0.165468,24,1.464789,67,0.059326,true,0.648456,N02326
TRINITY_DN19_c0_g1_i1,413,0.489104,0.049505,-0.033175,44,1.78577,82,0.092041,true,0.970944,N02346
