contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN113_c0_g1_i1,225,0.44,0.151515,0.126984,12,1.12782,23,0.049561,false,NA,NA
TRINITY_DN110_c2_g1_i1,239,0.481172,0.026087,0.064516,21,1.519068,40,0.056396,false,NA,NA
TRINITY_DN111_c0_g1_i1,317,0.473186,0.066667,0.065868,31,1.754821,95,0.07251,true,0.954373,N01289
TRINITY_DN111_c0_g1_i2,283,0.45583,0.069767,0.038961,26,1.777295,94,0.065674,true,0.961039,N02976
TRINITY_DN148_c1_g1_i1,213,0.525822,0.160714,-0.009901,29,2.021931,71,0.050049,true,1.0,N01732
TRINITY_DN19_c0_g1_i1,321,0.423676,-0.088235,0.091892,23,1.609198,50,0.067627,true,0.589362,N01306
TRINITY_DN19_c0_g1_i2,270,0.444444,-0.083333,0.08,24,1.812587,49,0.058105,true,0.614583,N00927
TRINITY_DN19_c0_g2_i1,405,0.481481,-0.076923,0.009524,42,1.8,83,0.091309,true,0.852814,N01249
TRINITY_DN19_c0_g3_i1,273,0.501832,-0.065693,-0.117647,31,1.81143,90,0.062256,false,NA,NA
TRINITY_DN19_c3_g1_i1,293,0.467577,-0.109489,-0.064103,31,1.959232,94,0.066895,false,NA,NA
TRINITY_DN41_c0_g1_i1,201,0.447761,0.222222,-0.063063,15,1.566234,66,0.046631,false,NA,NA
TRINITY_DN68_c0_g1_i1,478,0.518828,0.016129,-0.008696,68,2.114494,88,0.11084,true,0.876404,N00275
TRINITY_DN68_c0_g1_i2,288,0.517361,0.006711,0.035971,37,1.92,95,0.06543,true,1.0,N00145
TRINITY_DN68_c0_g1_i3,301,0.518272,0.012821,0.062069,34,1.682394,90,0.06958,true,0.986799,N00144
TRINITY_DN68_c0_g1_i4,463,0.5054,0.025641,-0.039301,60,2.030702,104,0.104004,true,0.810861,N00275
TRINITY_DN68_c3_g1_i1,221,0.506787,-0.142857,-0.027523,27,1.942383,73,0.051025,true,0.477322,N02310
TRINITY_DN68_c4_g1_i1,383,0.527415,0.049505,0.082873,51,1.919517,106,0.086182,true,0.887728,N00161
TRINITY_DN22_c0_g1_i1,394,0.474619,0.005348,0.05314,36,1.622512,79,0.087891,true,0.962121,N02332
TRINITY_DN29_c0_g1_i1,255,0.505882,0.007752,-0.031746,27,1.655048,84,0.05957,true,1.0,N00258
TRINITY_DN0_c0_g1_i1,558,0.471326,0.026616,-0.00339,49,1.582292,102,0.11792,true,0.930502,N01004
TRINITY_DN0_c0_g1_i13,503,0.467197,-0.046809,-0.007463,41,1.497024,111,0.105713,true,0.931677,N00934
TRINITY_DN0_c0_g1_i14,263,0.452471,-0.008403,0.027778,20,1.485876,87,0.060303,false,NA,NA
TRINITY_DN0_c0_g1_i15,241,0.46888,-0.044248,-0.015625,17,1.285938,79,0.056152,false,NA,NA
TRINITY_DN0_c0_g1_i16,337,0.459941,-0.019355,-0.021978,29,1.627748,111,0.076416,false,NA,NA
TRINITY_DN0_c0_g1_i17,336,0.470238,-0.088608,-0.089888,29,1.573643,105,0.075439,false,NA,NA
TRINITY_DN0_c0_g1_i18,481,0.467775,-0.075556,-0.03125,39,1.490702,104,0.101563,true,0.904762,N00934
TRINITY_DN0_c0_g1_i20,497,0.448692,-0.067265,-0.043796,39,1.566176,110,0.105957,true,0.921109,N00937
TRINITY_DN0_c0_g1_i21,206,0.451456,0.053763,-0.026549,16,1.528757,68,0.047607,false,NA,NA
TRINITY_DN0_c0_g1_i22,541,0.473198,0.015625,-0.017544,48,1.585348,95,0.115967,false,NA,NA
TRINITY_DN0_c0_g1_i23,357,0.467787,-0.041916,-0.052632,31,1.590086,112,0.080078,true,0.679372,N01280
