contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN19_c0_g1_i1,574,0.576655,0.045317,0.061728,74,1.553962,191,0.128418,true,0.971235,N02853
TRINITY_DN41_c0_g1_i1,349,0.492837,-0.104651,-0.062147,48,2.290089,115,0.080078,true,0.994302,N02797
TRINITY_DN27_c0_g1_i1,274,0.521898,0.118881,-0.022901,32,1.739683,75,0.063477,true,1.0,N02818
TRINITY_DN22_c0_g1_i1,374,0.470588,0.0,0.090909,33,1.59375,76,0.08374,true,0.960106,N02331
TRINITY_DN22_c0_g1_i3,385,0.480519,-0.005405,0.02,35,1.574918,78,0.087402,true,0.96124,N02330
TRINITY_DN29_c0_g1_i1,569,0.594025,-0.065089,0.021645,98,1.960689,189,0.119385,true,0.982729,N02999
TRINITY_DN57_c0_g1_i1,329,0.513678,0.029586,-0.1875,34,1.567984,109,0.071045,true,0.884848,N03252
TRINITY_DN51_c0_g1_i1,761,0.448095,-0.049853,0.057143,78,2.046969,149,0.16333,true,0.982962,N02801
TRINITY_DN0_c0_g1_i1,308,0.529221,0.042945,0.324138,43,1.997587,101,0.070068,true,0.996764,N02798
TRINITY_DN46_c0_g1_i1,439,0.601367,0.090909,0.165714,68,1.727546,145,0.093018,true,0.569536,N02794
TRINITY_DN59_c0_g1_i1,224,0.491071,0.127273,-0.087719,24,1.806452,74,0.051514,true,0.995556,N01837
TRINITY_DN61_c0_g1_i1,321,0.489097,0.006369,-0.02439,32,1.666991,106,0.072266,true,0.996885,N03239
TRINITY_DN3_c0_g1_i1,513,0.539961,-0.068592,0.169492,71,1.907762,170,0.111816,true,0.934426,N03234
TRINITY_DN3_c0_g2_i1,427,0.555035,-0.063291,0.168421,61,1.862362,142,0.094971,true,0.961712,N02724
TRINITY_DN14_c0_g1_i1,288,0.458333,0.212121,-0.038462,27,1.869231,96,0.063232,true,0.993056,N02829
TRINITY_DN14_c0_g1_i2,276,0.474638,0.267176,-0.02069,29,2.009036,92,0.062256,true,1.0,N02833
