contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i1,225,0.52,-0.128205,0.055556,25,1.671123,75,0.05249,true,1.0,N01849
TRINITY_DN0_c0_g2_i1,249,0.461847,-0.130435,0.029851,24,1.838769,82,0.057861,true,1.0,N01842
TRINITY_DN9_c0_g1_i1,234,0.5,-0.128205,0.076923,26,1.807487,78,0.052734,true,1.0,N01774
TRINITY_DN3_c0_g1_i1,471,0.460722,-0.105991,0.055118,46,1.86134,156,0.10376,true,1.0,N03237
TRINITY_DN1_c0_g1_i1,334,0.520958,0.103448,-0.1875,40,1.784188,71,0.077881,true,0.973054,N02438
TRINITY_DN1_c0_g1_i10,325,0.501538,0.153374,-0.098765,40,2.004317,107,0.075439,true,0.984375,N02436
TRINITY_DN1_c0_g1_i11,559,0.470483,-0.057034,-0.128378,55,1.783767,69,0.120361,true,0.189446,N02514
TRINITY_DN1_c0_g1_i18,334,0.51497,0.104651,-0.135802,41,1.872044,71,0.077637,true,0.979042,N02437
TRINITY_DN1_c0_g1_i21,620,0.379032,0.140426,-0.012987,43,1.969854,47,0.133301,false,NA,NA
TRINITY_DN1_c0_g1_i22,1010,0.392079,0.10101,-0.061889,75,1.952118,51,0.201904,true,0.386678,N02514
TRINITY_DN1_c0_g1_i23,222,0.481982,0.158879,-0.113043,26,2.068817,73,0.051758,true,0.986486,N02788
TRINITY_DN1_c0_g1_i3,265,0.532075,0.06383,-0.129032,37,1.980808,48,0.062256,false,NA,NA
TRINITY_DN1_c0_g1_i6,216,0.476852,0.203883,-0.132743,24,2.039339,71,0.050049,true,0.986111,N02787
TRINITY_DN5_c0_g1_i2,643,0.455677,-0.064846,-0.371429,46,1.38396,107,0.111816,false,NA,NA
TRINITY_DN12_c0_g1_i1,219,0.515982,0.221239,-0.150943,26,1.875494,72,0.049805,true,0.995434,N02785
TRINITY_DN2_c0_g1_i1,327,0.458716,-0.146667,0.152542,34,2.019985,108,0.07373,true,1.0,N03029
TRINITY_DN2_c0_g1_i4,474,0.43038,-0.009804,0.022222,37,1.68586,108,0.104736,true,0.958159,N01873
TRINITY_DN2_c0_g1_i6,479,0.440501,-0.07109,-0.022388,42,1.816688,106,0.104492,true,0.958333,N01877
TRINITY_DN4_c0_g1_i1,219,0.484018,0.283019,-0.115044,23,1.949303,72,0.048584,true,1.0,N02783
TRINITY_DN11_c0_g1_i1,240,0.466667,0.142857,-0.125,27,2.109375,80,0.051758,true,1.0,N01775
TRINITY_DN13_c0_g1_i1,231,0.502165,0.189655,-0.113043,24,1.709528,77,0.052734,true,1.0,N01799
