contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN19_c0_g1_i1,231,0.528139,0.0,0.119266,19,1.179522,76,0.047119,false,NA,NA
TRINITY_DN22_c0_g1_i1,408,0.487745,-0.105528,0.311005,37,1.541982,88,0.079346,false,NA,NA
TRINITY_DN22_c0_g1_i2,481,0.476091,-0.030568,0.277778,36,1.322034,72,0.095459,true,0.205662,N01024
TRINITY_DN22_c0_g1_i3,391,0.485934,-0.052632,0.263682,34,1.477111,96,0.078369,false,NA,NA
TRINITY_DN22_c0_g1_i4,392,0.484694,-0.178947,0.217822,35,1.570513,97,0.078125,false,NA,NA
TRINITY_DN22_c0_g1_i5,462,0.495671,-0.187773,0.373391,45,1.643738,106,0.081299,false,NA,NA
TRINITY_DN22_c0_g1_i6,460,0.493478,-0.268722,0.313305,45,1.731928,119,0.081055,false,NA,NA
TRINITY_DN22_c0_g1_i8,451,0.494457,-0.156951,0.342105,42,1.562098,116,0.080322,false,NA,NA
TRINITY_DN22_c1_g1_i1,316,0.446203,0.460993,0.074286,28,2.260603,104,0.036865,false,NA,NA
TRINITY_DN22_c2_g1_i1,207,0.516908,0.102804,0.22,26,1.900424,69,0.049072,false,NA,NA
TRINITY_DN29_c0_g1_i1,203,0.541872,0.090909,-0.225806,28,1.894667,66,0.047363,true,0.995098,N02422
TRINITY_DN29_c0_g1_i2,210,0.52381,0.127273,-0.2,27,1.905242,69,0.046631,true,1.0,N02402
TRINITY_DN29_c0_g1_i3,210,0.52381,0.090909,-0.2,26,1.82,69,0.047852,false,NA,NA
TRINITY_DN29_c1_g1_i1,337,0.421365,-0.112676,0.353846,26,1.760498,81,0.068604,true,0.204739,N02537
TRINITY_DN0_c0_g1_i1,559,0.490161,0.043796,0.010526,55,1.641221,110,0.126465,true,0.990909,N01096
TRINITY_DN0_c0_g1_i10,336,0.53869,-0.071823,-0.006452,41,1.690722,103,0.078857,false,NA,NA
TRINITY_DN0_c0_g1_i13,398,0.532663,0.0,-0.032258,48,1.700249,108,0.089844,true,0.986547,N00313
TRINITY_DN0_c0_g1_i14,607,0.479407,0.044674,-0.063291,54,1.551401,109,0.135498,true,0.43858,N01028
TRINITY_DN0_c0_g1_i15,604,0.490066,0.067568,-0.025974,57,1.578976,105,0.133545,true,0.455602,N02549
TRINITY_DN0_c0_g1_i16,323,0.470588,0.223684,-0.005848,23,1.353927,82,0.075195,true,0.427481,N01918
TRINITY_DN0_c0_g1_i17,610,0.486885,0.057239,-0.028754,57,1.581893,107,0.135498,true,0.456432,N02549
TRINITY_DN0_c0_g1_i18,1181,0.41829,0.024291,-0.042213,83,1.607646,112,0.231445,true,0.962376,N01070
TRINITY_DN0_c0_g1_i19,1176,0.417517,0.038697,-0.033577,78,1.524227,107,0.22998,true,0.923762,N01070
TRINITY_DN0_c0_g1_i2,1164,0.414089,0.029046,-0.046921,76,1.5244,106,0.227051,true,0.810788,N02549
TRINITY_DN0_c0_g1_i20,649,0.486903,0.075949,-0.075075,59,1.542748,123,0.141357,true,0.921875,N01687
TRINITY_DN0_c0_g1_i21,395,0.534177,-0.080569,-0.032609,48,1.714596,110,0.087402,true,0.986301,N00321
TRINITY_DN0_c0_g1_i25,601,0.497504,0.063545,-0.019868,57,1.538949,107,0.134033,true,0.454772,N02549
TRINITY_DN0_c0_g1_i31,598,0.483278,0.044983,-0.061489,54,1.549669,106,0.132568,true,0.473029,N02549
TRINITY_DN0_c0_g1_i32,559,0.493739,0.057971,0.017668,55,1.619863,107,0.126953,false,NA,NA
TRINITY_DN0_c0_g1_i33,374,0.462567,0.202312,-0.074627,25,1.302954,64,0.084961,true,0.262405,N02376
TRINITY_DN0_c0_g1_i36,598,0.493311,0.077966,-0.036304,57,1.576304,123,0.132324,true,0.754688,N01687
TRINITY_DN0_c0_g1_i38,1215,0.41893,0.049116,-0.053824,81,1.523122,123,0.234619,true,0.792829,N01061
TRINITY_DN0_c0_g1_i4,550,0.505455,0.064748,0.029412,55,1.572245,107,0.124512,true,0.4,N02549
TRINITY_DN0_c0_g1_i40,605,0.487603,0.091525,-0.03871,56,1.570409,123,0.132813,true,0.718667,N02551
TRINITY_DN0_c0_g1_i42,1182,0.415398,0.03055,-0.036179,79,1.550769,112,0.231934,true,0.938614,N01070
TRINITY_DN0_c0_g1_i44,547,0.489945,0.044776,-0.017921,52,1.587277,106,0.123535,true,0.419087,N02549
TRINITY_DN0_c0_g1_i46,610,0.483607,0.044068,-0.034921,57,1.601271,110,0.135742,true,0.738667,N02551
TRINITY_DN0_c0_g1_i5,605,0.492562,0.09396,-0.035831,57,1.567144,123,0.133301,true,0.724,N02551
TRINITY_DN0_c0_g1_i6,1163,0.417025,0.02268,-0.053097,80,1.582959,106,0.228027,true,0.967131,N01061
TRINITY_DN0_c2_g1_i1,437,0.496568,0.170507,0.090909,46,1.758705,64,0.094238,true,0.586331,N00994
TRINITY_DN0_c2_g1_i2,249,0.566265,0.078014,0.185185,35,1.76417,64,0.055908,true,0.544843,N01049
TRINITY_DN0_c2_g1_i3,251,0.561753,0.049645,0.145455,34,1.721259,64,0.055664,true,0.553812,N01049
TRINITY_DN0_c2_g2_i1,229,0.567686,0.061538,0.111111,27,1.468995,76,0.052246,true,0.933333,N00338
TRINITY_DN0_c2_g3_i1,255,0.513725,0.099237,0.112903,32,1.920904,84,0.058838,false,NA,NA
TRINITY_DN0_c2_g3_i2,227,0.493392,0.107143,0.078261,29,2.123548,75,0.052979,false,NA,NA
TRINITY_DN0_c2_g4_i1,204,0.544118,0.009009,0.032258,27,1.788312,60,0.047852,true,0.931193,N00316
TRINITY_DN0_c6_g1_i1,219,0.515982,0.026549,-0.075472,24,1.647649,73,0.050537,true,0.848214,N01724
TRINITY_DN0_c6_g1_i2,215,0.548837,0.0,-0.092784,25,1.544097,71,0.049805,true,0.897196,N01066
TRINITY_DN0_c6_g2_i1,218,0.490826,-0.28972,-0.135135,20,1.662853,57,0.047607,false,NA,NA
TRINITY_DN46_c0_g1_i1,221,0.393665,-0.126437,0.313433,20,2.373792,50,0.046875,false,NA,NA
TRINITY_DN9_c0_g1_i1,385,0.454545,-0.017143,-0.038095,37,1.861118,63,0.085693,true,0.313953,N02525
TRINITY_DN9_c0_g1_i2,404,0.457921,0.037838,-0.013699,38,1.796816,86,0.091064,true,0.323529,N02523
TRINITY_DN3_c0_g1_i10,479,0.438413,0.019048,-0.204461,42,1.825424,102,0.081299,true,0.148846,N02537
TRINITY_DN3_c0_g1_i11,545,0.436697,0.033613,-0.205212,48,1.849417,75,0.095459,true,0.157265,N01023
