contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i1,230,0.452174,0.307692,0.142857,12,1.127451,65,0.050537,false,NA,NA
TRINITY_DN0_c0_g2_i10,577,0.512998,0.054054,0.16726,61,1.611584,126,0.126465,true,0.729834,N01885
TRINITY_DN0_c0_g2_i11,522,0.465517,0.102881,0.039427,47,1.679721,75,0.115967,true,0.84629,N02322
TRINITY_DN0_c0_g2_i13,720,0.476389,0.125364,0.129973,63,1.566839,117,0.153076,true,0.94958,N01886
TRINITY_DN0_c0_g2_i3,602,0.468439,0.085106,0.0375,53,1.616558,82,0.12915,true,0.911252,N02324
TRINITY_DN0_c0_g2_i5,600,0.465,0.096774,0.046729,51,1.587302,82,0.131104,true,0.893312,N01889
TRINITY_DN0_c0_g2_i7,369,0.520325,0.083333,0.276836,32,1.29021,122,0.081787,true,1.0,N02776
TRINITY_DN0_c0_g2_i8,754,0.484085,0.084932,0.105398,71,1.619004,133,0.154541,true,0.911652,N01885
TRINITY_DN0_c0_g2_i9,757,0.48745,0.105691,0.118557,72,1.619251,127,0.157227,true,0.929577,N01885
TRINITY_DN0_c1_g1_i1,319,0.460815,-0.251701,-0.162791,23,1.45,41,0.073486,false,NA,NA
TRINITY_DN0_c1_g2_i1,302,0.407285,0.252033,0.061453,13,1.108413,57,0.064209,false,NA,NA
TRINITY_DN3_c0_g1_i10,343,0.533528,0.016393,-0.025,43,1.762127,86,0.077148,false,NA,NA
TRINITY_DN3_c0_g1_i11,540,0.485185,-0.129771,-0.143885,45,1.440256,85,0.120605,true,0.745185,N02317
TRINITY_DN3_c0_g1_i12,543,0.489871,-0.112782,-0.097473,50,1.554627,86,0.120605,true,0.786667,N02317
TRINITY_DN3_c0_g1_i2,398,0.474874,-0.132275,-0.062201,33,1.496923,98,0.090332,true,0.577778,N02317
TRINITY_DN3_c0_g1_i3,540,0.496296,-0.134328,-0.139706,48,1.470054,85,0.121094,true,0.736296,N02317
TRINITY_DN3_c0_g1_i4,343,0.542274,-0.021505,0.006369,43,1.706073,86,0.07666,false,NA,NA
TRINITY_DN3_c0_g1_i5,231,0.554113,0.078125,-0.242718,32,1.81577,76,0.051514,true,0.991342,N01058
TRINITY_DN3_c0_g1_i6,537,0.480447,-0.077519,-0.146953,49,1.590774,108,0.116699,true,0.78797,N02320
TRINITY_DN3_c0_g1_i7,231,0.549784,0.102362,-0.230769,30,1.736842,76,0.051025,true,0.991342,N01056
TRINITY_DN3_c0_g1_i8,543,0.502762,-0.120879,-0.096296,54,1.597059,86,0.120605,true,0.793675,N02316
TRINITY_DN3_c0_g1_i9,210,0.557143,0.111111,-0.225806,26,1.615385,70,0.047119,true,0.891775,N01060
TRINITY_DN1_c0_g1_i1,233,0.44206,0.106796,-0.015385,22,1.954996,62,0.053467,true,0.409894,N02322
TRINITY_DN4_c0_g1_i1,444,0.445946,-0.141414,0.243902,34,1.571681,91,0.094727,true,0.957684,N02325
