contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i1,293,0.395904,0.224138,-0.028249,13,1.192175,57,0.057129,false,NA,NA
TRINITY_DN0_c0_g1_i10,527,0.487666,0.167315,0.037037,42,1.379065,70,0.113281,true,0.761261,N02318
TRINITY_DN0_c0_g1_i12,642,0.470405,0.15894,0.023529,50,1.444319,86,0.135498,true,0.934609,N02321
TRINITY_DN0_c0_g1_i13,383,0.511749,0.020408,0.048128,45,1.795312,89,0.085205,true,0.557895,N02320
TRINITY_DN0_c0_g1_i14,670,0.473134,0.148265,0.031161,56,1.527066,87,0.139648,true,0.908148,N02317
TRINITY_DN0_c0_g1_i16,293,0.389078,0.210526,-0.050279,12,1.132367,61,0.059082,true,0.341869,N01885
TRINITY_DN0_c0_g1_i17,568,0.471831,0.141791,-0.046667,47,1.517249,62,0.122314,true,0.807018,N02321
TRINITY_DN0_c0_g1_i18,556,0.480216,0.131086,0.010381,48,1.523636,62,0.12207,true,0.794258,N02321
TRINITY_DN0_c0_g1_i19,556,0.482014,0.141791,-0.006944,46,1.453595,62,0.122314,true,0.800638,N02321
TRINITY_DN0_c0_g1_i2,612,0.45915,0.131673,0.057402,51,1.609032,77,0.129395,true,0.971429,N01887
TRINITY_DN0_c0_g1_i20,242,0.466942,0.132743,0.007752,17,1.311862,65,0.054932,false,NA,NA
TRINITY_DN0_c0_g1_i21,438,0.504566,0.085973,0.115207,46,1.662376,77,0.099609,true,0.65042,N01887
TRINITY_DN0_c0_g1_i4,286,0.552448,0.025316,0.03125,35,1.604938,87,0.063477,true,0.988506,N02774
TRINITY_DN0_c0_g1_i9,603,0.500829,0.15894,0.083056,52,1.410844,87,0.12793,true,0.86747,N02316
TRINITY_DN0_c2_g1_i1,201,0.547264,-0.018182,0.164835,26,1.728175,61,0.04541,false,NA,NA
TRINITY_DN0_c2_g3_i1,220,0.545455,0.066667,0.0,31,1.902902,73,0.050781,false,NA,NA
TRINITY_DN0_c3_g1_i1,432,0.513889,-0.045045,-0.095238,44,1.545869,74,0.098389,true,0.669316,N01890
TRINITY_DN0_c3_g1_i3,432,0.518519,-0.008929,-0.076923,45,1.549868,71,0.096924,true,0.66878,N02324
TRINITY_DN0_c3_g1_i4,472,0.525424,-0.048387,-0.089286,54,1.661538,96,0.105957,true,0.596671,N01885
TRINITY_DN0_c3_g1_i5,438,0.518265,-0.022026,-0.07109,48,1.632805,84,0.099365,true,0.666667,N02323
TRINITY_DN0_c4_g1_i1,234,0.431624,-0.326733,-0.157895,7,0.719052,54,0.052734,false,NA,NA
TRINITY_DN0_c12_g2_i1,203,0.463054,0.191489,0.027523,14,1.335526,58,0.047119,false,NA,NA
TRINITY_DN0_c14_g1_i1,218,0.426606,-0.290323,-0.104,10,1.10101,53,0.046143,false,NA,NA
TRINITY_DN90_c0_g1_i1,204,0.539216,0.072727,-0.148936,24,1.627119,67,0.048096,false,NA,NA
TRINITY_DN3_c0_g1_i1,352,0.409091,0.263889,0.019231,13,0.948787,80,0.068604,false,NA,NA
TRINITY_DN1_c0_g1_i1,378,0.521164,0.076142,0.270718,33,1.293179,125,0.083008,true,0.99187,N02776
TRINITY_DN1_c0_g1_i2,387,0.50646,0.061224,0.267016,36,1.456104,128,0.085938,true,1.0,N02775
TRINITY_DN1_c0_g1_i3,225,0.568889,0.171875,0.381443,25,1.415094,75,0.048584,false,NA,NA
TRINITY_DN5_c0_g1_i1,254,0.433071,-0.236364,-0.180556,13,1.156162,61,0.053955,false,NA,NA
TRINITY_DN5_c0_g1_i2,286,0.440559,-0.206349,-0.075,17,1.279474,61,0.062988,true,0.446032,N01888
TRINITY_DN5_c0_g1_i3,344,0.438953,-0.192053,-0.067358,24,1.503825,54,0.075195,false,NA,NA
TRINITY_DN5_c0_g1_i4,507,0.481262,-0.040984,-0.163498,48,1.637795,84,0.110352,true,0.867491,N02322
TRINITY_DN5_c0_g1_i5,330,0.539394,0.022472,-0.105263,39,1.625616,84,0.074707,false,NA,NA
TRINITY_DN5_c1_g1_i1,237,0.556962,-0.030303,0.142857,31,1.688189,78,0.052246,false,NA,NA
TRINITY_DN12_c1_g1_i1,207,0.531401,-0.072727,0.113402,25,1.71984,56,0.047852,false,NA,NA
TRINITY_DN7_c0_g1_i1,321,0.554517,0.011236,0.062937,40,1.621212,85,0.072266,false,NA,NA
TRINITY_DN84_c1_g1_i1,449,0.445434,0.14,-0.236948,35,1.602917,93,0.095703,true,0.966592,N02325
TRINITY_DN2_c0_g1_i1,215,0.367442,0.240506,0.088235,9,1.316327,37,0.044189,false,NA,NA
TRINITY_DN4_c1_g1_i1,368,0.486413,0.139665,0.005291,33,1.546218,40,0.085938,true,0.56962,N02319
TRINITY_DN10_c0_g1_i1,420,0.519048,-0.055046,-0.059406,47,1.666526,85,0.093994,true,0.642289,N01890
