contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN19_c0_g1_i1,243,0.522634,-0.102362,0.0,25,1.522556,80,0.056641,true,0.971193,N02790
TRINITY_DN19_c0_g1_i2,225,0.497778,-0.160714,-0.026549,21,1.546645,74,0.051514,true,1.0,N02789
TRINITY_DN19_c0_g2_i1,237,0.535865,-0.133858,-0.036364,29,1.735606,78,0.053711,true,0.991561,N03246
TRINITY_DN19_c1_g1_i1,234,0.495726,-0.068966,-0.033898,25,1.747312,77,0.05249,true,1.0,N02791
TRINITY_DN27_c0_g1_i1,240,0.554167,-0.007519,0.065421,27,1.4654,80,0.053955,true,1.0,N01773
TRINITY_DN22_c0_g1_i1,219,0.515982,0.185841,-0.056604,29,2.060675,73,0.049805,true,1.0,N01813
TRINITY_DN29_c0_g1_i1,258,0.5,-0.069767,-0.007752,32,1.994203,85,0.059082,true,1.0,N03202
TRINITY_DN0_c0_g1_i1,468,0.480769,-0.084444,0.037037,48,1.787681,97,0.093018,true,0.54375,N01532
TRINITY_DN9_c0_g1_i1,231,0.515152,-0.02521,-0.089286,30,1.958734,76,0.052979,true,0.991342,N01748
TRINITY_DN25_c0_g1_i1,243,0.547325,-0.007519,-0.054545,26,1.428765,81,0.056641,true,1.0,N01817
TRINITY_DN3_c0_g1_i1,276,0.528986,-0.109589,0.0,31,1.625071,91,0.061279,true,1.0,N03241
TRINITY_DN3_c0_g2_i1,285,0.540351,-0.077922,-0.099237,30,1.450874,94,0.065186,true,1.0,N02792
TRINITY_DN3_c0_g3_i1,276,0.543478,-0.133333,0.015873,38,1.898281,91,0.063721,true,1.0,N03284
TRINITY_DN14_c0_g1_i2,291,0.549828,-0.0625,-0.053435,29,1.323765,96,0.065674,false,NA,NA
TRINITY_DN14_c0_g1_i3,291,0.549828,-0.075,-0.038168,31,1.417505,96,0.065186,true,1.0,N03268
TRINITY_DN1_c0_g1_i1,527,0.671727,0.033898,-0.283237,94,1.583038,175,0.099365,true,0.992467,N02957
TRINITY_DN1_c0_g1_i2,534,0.649813,0.083573,-0.283422,88,1.572059,178,0.10376,true,1.0,N02953
TRINITY_DN1_c0_g1_i4,534,0.657303,0.059829,-0.278689,87,1.513783,178,0.099609,true,1.0,N02955
TRINITY_DN32_c0_g1_i1,369,0.531165,-0.071429,-0.040462,61,2.35573,123,0.081543,true,0.991935,N01781
TRINITY_DN30_c0_g1_i1,234,0.555556,-0.092308,-0.076923,32,1.787539,78,0.05542,true,1.0,N01792
TRINITY_DN12_c0_g1_i1,207,0.516908,-0.158879,0.06,32,2.374194,68,0.046875,true,0.932367,N02846
TRINITY_DN33_c0_g1_i1,237,0.518987,0.138211,-0.017544,26,1.660916,79,0.054199,true,1.0,N01733
TRINITY_DN7_c0_g1_i1,231,0.471861,-0.06422,0.04918,25,1.952333,77,0.053223,true,1.0,N01796
TRINITY_DN8_c0_g1_i1,285,0.561404,0.075,0.04,31,1.388278,94,0.064941,true,0.996491,N01818
TRINITY_DN8_c0_g1_i2,276,0.561594,0.045161,0.057851,33,1.51952,92,0.064209,true,1.0,N01769
TRINITY_DN28_c0_g1_i1,225,0.537778,0.123967,-0.019231,19,1.186182,74,0.050537,true,1.0,N01257
TRINITY_DN35_c0_g1_i1,228,0.504386,-0.008696,-0.061947,22,1.517241,76,0.052246,true,1.0,N01805
TRINITY_DN2_c0_g1_i1,249,0.481928,-0.1,0.085271,23,1.606902,73,0.057373,true,1.0,N02292
TRINITY_DN2_c0_g1_i2,219,0.479452,-0.12381,0.017544,19,1.533161,72,0.050537,true,1.0,N03033
