contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN117_c1_g1_i1,264,0.462121,0.229508,0.014085,20,1.497872,87,0.060791,true,1.0,N02835
TRINITY_DN112_c0_g1_i1,351,0.490028,-0.104651,-0.061453,48,2.303213,116,0.080566,true,1.0,N02797
TRINITY_DN113_c0_g1_i1,309,0.511327,0.075949,-0.139073,34,1.693151,102,0.06543,true,1.0,N03000
TRINITY_DN122_c0_g1_i1,273,0.454212,-0.193548,-0.04698,21,1.549459,90,0.063721,true,1.0,N02793
TRINITY_DN116_c0_g1_i1,264,0.522727,-0.115942,-0.15873,26,1.461358,87,0.061768,true,1.0,N03258
TRINITY_DN115_c0_g1_i1,375,0.52,-0.05641,-0.1,56,2.216125,124,0.086426,true,1.0,N03047
TRINITY_DN111_c0_g1_i1,324,0.570988,-0.081081,0.007194,41,1.562824,107,0.074951,true,1.0,N03267
TRINITY_DN118_c0_g1_i1,210,0.490476,-0.106796,0.009346,22,1.762014,69,0.048828,true,1.0,N02624
TRINITY_DN120_c0_g1_i1,285,0.473684,-0.140741,0.04,34,2.169727,94,0.063232,true,1.0,N03048
TRINITY_DN114_c0_g1_i1,279,0.526882,0.07483,0.090909,34,1.765823,92,0.062012,true,1.0,N03265
TRINITY_DN68_c0_g1_i1,330,0.49697,0.02439,-0.024096,45,2.209821,110,0.072021,true,1.0,N02998
TRINITY_DN22_c0_g1_i3,1346,0.534175,-0.018081,-0.135566,129,1.343937,448,0.266357,true,0.965108,N02303
TRINITY_DN22_c0_g1_i5,1040,0.515385,-0.011194,-0.115079,89,1.288867,346,0.211182,true,0.956772,N02302
TRINITY_DN85_c0_g1_i1,762,0.447507,-0.049853,0.059382,78,2.049659,149,0.16333,true,0.982962,N02801
TRINITY_DN0_c0_g1_i1,220,0.531818,0.008547,-0.145631,24,1.542957,71,0.052002,true,0.990909,N00347
TRINITY_DN0_c0_g1_i2,220,0.522727,-0.026087,-0.142857,25,1.664649,60,0.050781,true,0.995455,N00344
TRINITY_DN0_c0_g1_i3,220,0.527273,0.0,-0.134615,21,1.373365,71,0.051514,true,0.995516,N00346
TRINITY_DN0_c0_g2_i1,208,0.509615,0.056604,-0.078431,20,1.485714,68,0.047363,true,1.0,N00348
TRINITY_DN80_c0_g1_i1,330,0.509091,0.035714,-0.074074,32,1.49851,109,0.075439,true,1.0,N03278
TRINITY_DN82_c0_g1_i1,273,0.571429,-0.012821,0.042735,41,1.840046,91,0.062012,true,1.0,N03228
TRINITY_DN81_c0_g1_i1,303,0.564356,-0.076023,0.030303,35,1.459136,100,0.068359,true,1.0,N02854
TRINITY_DN77_c0_g1_i1,225,0.542222,0.065574,0.145631,27,1.639676,74,0.05127,true,1.0,N03274
TRINITY_DN88_c0_g1_i1,228,0.504386,0.078261,-0.132743,26,1.804017,75,0.053467,true,1.0,N03050
TRINITY_DN79_c0_g1_i1,234,0.581197,0.044118,-0.081633,31,1.571831,78,0.05249,true,1.0,N03201
TRINITY_DN59_c0_g1_i1,249,0.502008,0.056,0.016129,27,1.726502,82,0.059326,true,1.0,N03227
TRINITY_DN3_c0_g1_i1,238,0.52521,0.152,-0.00885,21,1.309748,79,0.052734,true,0.644022,N03062
TRINITY_DN3_c0_g2_i1,381,0.538058,0.112195,0.0,45,1.652689,126,0.084473,true,0.997375,N03059
TRINITY_DN3_c0_g3_i4,371,0.525606,0.097436,-0.022727,40,1.576041,123,0.082764,true,0.997305,N03061
TRINITY_DN3_c0_g3_i6,369,0.539295,0.035176,0.011765,41,1.530036,122,0.08252,false,NA,NA
TRINITY_DN3_c0_g3_i7,371,0.530997,0.116751,0.011494,38,1.473145,123,0.080811,true,0.991914,N03056
TRINITY_DN3_c0_g3_i8,359,0.54039,0.134021,0.006061,41,1.592965,119,0.078857,true,1.0,N03057
TRINITY_DN3_c0_g4_i1,377,0.541114,0.127451,-0.017341,46,1.694382,125,0.082275,true,1.0,N03054
TRINITY_DN14_c0_g1_i1,437,0.574371,0.083665,0.021505,61,1.704412,145,0.0979,true,0.997717,N03245
TRINITY_DN14_c0_g2_i1,428,0.565421,0.07438,-0.010753,59,1.734341,142,0.096436,true,1.0,N03001
TRINITY_DN60_c0_g1_i1,285,0.491228,0.071429,-0.034483,28,1.636923,94,0.066162,true,1.0,N03200
TRINITY_DN76_c0_g1_i1,225,0.493333,0.135135,-0.087719,24,1.785714,74,0.051758,true,1.0,N01837
TRINITY_DN15_c1_g1_i1,330,0.512121,0.029586,-0.192547,34,1.57275,109,0.071289,true,0.887879,N03252
TRINITY_DN1_c0_g1_i1,321,0.489097,0.019108,-0.02439,31,1.615422,106,0.07251,true,1.0,N03239
TRINITY_DN66_c1_g1_i1,405,0.54321,0.1,-0.091892,56,1.893313,134,0.088379,true,1.0,N03288
TRINITY_DN5_c0_g1_i1,566,0.491166,-0.100719,-0.013889,58,1.716497,187,0.125,true,0.989418,N02795
TRINITY_DN5_c0_g1_i4,566,0.4947,-0.1,-0.020979,59,1.720985,187,0.124268,true,0.991182,N02795
TRINITY_DN5_c0_g1_i5,547,0.530165,-0.048276,-0.081712,61,1.590723,181,0.119873,true,0.989071,N03287
TRINITY_DN5_c0_g1_i6,566,0.498233,-0.085106,-0.007042,59,1.691949,187,0.124512,true,0.987654,N02796
TRINITY_DN63_c0_g1_i1,453,0.598234,0.084871,0.175824,70,1.739631,151,0.095947,true,0.591611,N02794
TRINITY_DN12_c0_g1_i1,387,0.478036,0.005405,-0.029703,35,1.5831,79,0.087646,true,0.963824,N02330
TRINITY_DN12_c0_g1_i2,376,0.468085,0.0,-0.1,33,1.602273,77,0.083984,true,0.962766,N02331
TRINITY_DN38_c0_g1_i1,331,0.47432,-0.159236,0.068966,40,2.204462,109,0.074463,true,0.581781,N03248
TRINITY_DN7_c0_g1_i1,444,0.43018,-0.068063,-0.280632,30,1.467284,83,0.095459,true,1.0,N01876
TRINITY_DN75_c0_g1_i1,578,0.593426,0.072886,-0.021277,99,1.955906,192,0.121582,true,0.998273,N02999
TRINITY_DN83_c0_g1_i1,207,0.478261,-0.090909,-0.037037,20,1.703704,68,0.047852,true,1.0,N03217
TRINITY_DN8_c1_g1_i1,702,0.485755,-0.108504,0.091413,75,1.832707,138,0.149414,true,0.806268,N01920
TRINITY_DN97_c1_g1_i1,416,0.444712,-0.027027,0.021645,37,1.800234,138,0.094971,true,0.997602,N03240
TRINITY_DN65_c0_g1_i1,225,0.502222,-0.044248,-0.017857,25,1.765537,75,0.051025,true,1.0,N03051
TRINITY_DN69_c1_g1_i1,624,0.589744,0.01087,0.039063,107,1.97235,207,0.125,true,1.0,N02944
TRINITY_DN58_c2_g1_i1,252,0.460317,0.086207,-0.073529,23,1.735849,83,0.058105,true,1.0,N02746
TRINITY_DN105_c1_g1_i1,339,0.587021,-0.165829,0.0,68,2.394267,112,0.07666,true,1.0,N03002
TRINITY_DN74_c1_g1_i1,423,0.543735,-0.026087,0.098446,46,1.472306,140,0.088135,true,1.0,N03286
TRINITY_DN64_c0_g1_i1,591,0.57868,0.035088,0.060241,77,1.558192,196,0.131836,true,1.0,N02853
TRINITY_DN103_c0_g1_i1,312,0.451923,0.06383,0.087719,22,1.386667,103,0.071533,true,1.0,N03266
TRINITY_DN17_c0_g1_i1,598,0.478261,-0.013986,-0.019231,55,1.608706,199,0.124756,true,0.906667,N03259
TRINITY_DN17_c0_g1_i2,543,0.471455,0.039063,0.059233,50,1.659637,180,0.116211,true,0.716667,N03259
TRINITY_DN84_c0_g1_i1,216,0.5,-0.12963,0.037037,26,1.958842,72,0.04834,true,1.0,N02844
TRINITY_DN2_c0_g1_i1,300,0.526667,-0.025316,-0.239437,39,1.875902,99,0.068604,true,1.0,N03281
