contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i1,249,0.461847,0.130435,-0.029851,24,1.838769,82,0.057861,true,1.0,N01842
TRINITY_DN0_c0_g2_i1,225,0.52,0.128205,-0.055556,25,1.671123,75,0.05249,true,1.0,N01849
TRINITY_DN0_c1_g1_i1,477,0.429769,-0.014634,0.022059,37,1.680217,66,0.104736,true,0.953975,N01873
TRINITY_DN0_c1_g1_i2,477,0.433962,-0.043478,0.014815,37,1.650673,66,0.104248,true,0.914226,N01873
TRINITY_DN0_c1_g1_i3,477,0.446541,-0.070423,-0.007576,42,1.77512,64,0.104004,true,0.952083,N01877
TRINITY_DN0_c1_g2_i1,219,0.484018,-0.283019,0.115044,23,1.949303,72,0.048584,true,1.0,N02783
TRINITY_DN0_c1_g3_i1,239,0.464435,-0.243243,0.21875,23,1.896825,79,0.053711,true,1.0,N03029
TRINITY_DN3_c0_g1_i1,240,0.466667,0.142857,-0.125,27,2.109375,80,0.051758,true,1.0,N01775
TRINITY_DN1_c0_g1_i1,320,0.50625,0.111111,-0.113924,39,1.925926,72,0.073242,true,0.99375,N02436
TRINITY_DN1_c0_g1_i10,222,0.472973,0.142857,-0.076923,25,2.055556,73,0.051758,true,0.990991,N02788
TRINITY_DN1_c0_g1_i11,329,0.519757,0.087719,-0.177215,39,1.768817,71,0.076904,true,0.976048,N02438
TRINITY_DN1_c0_g1_i3,622,0.37299,0.12931,-0.005128,42,1.974454,47,0.132324,true,0.244377,N02514
TRINITY_DN1_c0_g1_i4,329,0.510638,0.083333,-0.118012,40,1.878122,71,0.076416,false,NA,NA
TRINITY_DN1_c0_g1_i5,329,0.513678,0.088757,-0.125,40,1.857708,71,0.07666,true,0.97006,N02437
TRINITY_DN1_c0_g1_i7,216,0.467593,0.188119,-0.095652,23,2.019512,71,0.050049,true,0.990741,N02787
TRINITY_DN1_c0_g1_i8,219,0.506849,0.207207,-0.12963,25,1.857191,72,0.049805,true,0.995434,N02785
TRINITY_DN1_c0_g1_i9,551,0.471869,-0.069231,-0.140893,55,1.801831,68,0.118652,true,0.188149,N02514
TRINITY_DN1_c0_g2_i1,492,0.432927,0.098592,-0.168459,41,1.79594,51,0.106445,false,NA,NA
TRINITY_DN1_c0_g3_i1,506,0.442688,0.044643,-0.283688,43,1.737998,65,0.094482,false,NA,NA
TRINITY_DN5_c0_g1_i1,234,0.5,-0.128205,0.076923,26,1.807487,78,0.052734,true,1.0,N01774
TRINITY_DN2_c0_g1_i1,219,0.515982,0.221239,-0.207547,24,1.731225,73,0.048096,true,1.0,N01762
TRINITY_DN4_c0_g1_i1,231,0.502165,0.189655,-0.113043,24,1.709528,77,0.052734,true,1.0,N01799
TRINITY_DN6_c0_g1_i1,468,0.461538,0.111111,-0.047619,46,1.86875,155,0.103271,true,0.993631,N03237
