contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i1,391,0.488491,0.13089,0.01,55,2.399041,99,0.08667,true,0.949868,N01670
TRINITY_DN0_c0_g1_i10,494,0.489879,0.115702,0.02381,60,2.051921,119,0.109131,true,0.894422,N01588
TRINITY_DN0_c0_g1_i2,360,0.494444,0.179775,0.043956,50,2.348337,89,0.078857,false,NA,NA
TRINITY_DN0_c0_g1_i3,391,0.475703,0.107527,0.02439,54,2.469763,110,0.086914,false,NA,NA
TRINITY_DN0_c0_g1_i5,493,0.511156,0.103175,0.029046,68,2.134335,116,0.10791,true,0.936255,N01588
TRINITY_DN0_c0_g1_i6,360,0.483333,0.195402,0.053763,49,2.423077,82,0.07959,true,0.951149,N01669
TRINITY_DN0_c0_g1_i7,392,0.5,0.132653,0.0,56,2.326656,83,0.086914,true,0.717131,N01588
TRINITY_DN0_c0_g1_i8,315,0.425397,0.029851,0.082873,28,1.966555,85,0.069336,true,0.937705,N01672
TRINITY_DN0_c0_g2_i1,324,0.462963,0.0,0.022989,42,2.4192,83,0.073975,true,0.925,N01673
TRINITY_DN0_c0_g3_i1,391,0.450128,0.125,0.069767,44,2.256854,117,0.087402,true,0.953488,N02348
TRINITY_DN2_c0_g1_i1,388,0.484536,0.170213,-0.04,52,2.351515,81,0.088379,true,0.96134,N01671
