contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i11,272,0.485294,-0.030303,0.114286,30,1.875,90,0.063232,false,NA,NA
TRINITY_DN0_c0_g1_i13,686,0.45481,0.019231,0.074866,60,1.691947,109,0.145752,true,0.986994,N01922
TRINITY_DN0_c0_g1_i15,903,0.45515,-0.099757,0.089431,62,1.339058,147,0.155518,true,0.249589,N02513
TRINITY_DN0_c0_g1_i17,267,0.494382,-0.030303,0.066667,31,1.901884,88,0.062012,false,NA,NA
TRINITY_DN0_c0_g1_i2,366,0.494536,0.21547,0.264865,34,1.593342,114,0.054932,false,NA,NA
TRINITY_DN0_c0_g1_i6,347,0.487032,0.053254,-0.078652,34,1.657022,114,0.078613,true,1.0,N03043
TRINITY_DN0_c0_g1_i7,285,0.494737,0.021277,-0.041667,28,1.60628,94,0.066406,false,NA,NA
TRINITY_DN0_c0_g1_i9,267,0.486891,-0.046154,0.109489,28,1.773245,88,0.061523,true,0.996255,N02726
TRINITY_DN0_c0_g2_i1,279,0.512545,-0.132867,0.088235,34,1.888889,92,0.063721,true,1.0,N03045
TRINITY_DN0_c0_g3_i1,203,0.423645,-0.069767,0.111111,18,1.98587,24,0.047852,false,NA,NA
TRINITY_DN1_c0_g1_i1,806,0.486352,-0.056122,-0.169082,82,1.725865,76,0.171875,true,0.96247,N01016
