contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN19_c0_g1_i1,450,0.477778,0.069767,0.038298,41,1.604348,90,0.101318,true,0.515464,N02381
TRINITY_DN19_c0_g2_i1,229,0.545852,-0.04,0.057692,28,1.644103,75,0.052734,true,1.0,N00494
TRINITY_DN19_c0_g2_i2,226,0.526549,-0.02521,0.046729,23,1.469192,74,0.051514,true,0.995261,N00349
TRINITY_DN22_c0_g1_i1,210,0.504762,0.0,-0.096154,25,1.868993,69,0.049072,true,0.985714,N02413
TRINITY_DN22_c0_g1_i2,737,0.407056,0.053333,-0.061785,53,1.740997,66,0.14209,true,0.716253,N02328
TRINITY_DN22_c0_g1_i3,204,0.534314,0.06422,-0.178947,26,1.793103,67,0.047607,true,0.946078,N02404
TRINITY_DN22_c0_g1_i4,737,0.408412,0.049834,-0.059633,55,1.79406,66,0.145264,true,0.719613,N02327
TRINITY_DN22_c0_g1_i5,246,0.528455,0.0,-0.189655,27,1.572071,65,0.05542,true,0.990521,N00326
TRINITY_DN22_c0_g2_i1,245,0.546939,-0.059701,-0.171171,33,1.807512,64,0.056152,true,0.257143,N02378
TRINITY_DN22_c1_g1_i1,206,0.548544,0.115044,0.204301,25,1.634921,54,0.045898,false,NA,NA
TRINITY_DN0_c0_g1_i1,355,0.523944,0.064516,0.100592,39,1.607454,109,0.081787,true,0.973094,N00311
TRINITY_DN0_c0_g1_i11,408,0.526961,-0.013953,0.015544,47,1.659685,108,0.091797,false,NA,NA
TRINITY_DN0_c0_g1_i12,1198,0.42404,-0.055118,0.034783,77,1.434173,109,0.238525,true,0.824129,N02554
TRINITY_DN0_c0_g1_i14,405,0.506173,-0.004878,0.02,48,1.850371,107,0.094238,false,NA,NA
TRINITY_DN0_c0_g1_i17,408,0.514706,-0.019048,-0.010101,48,1.776971,108,0.093018,false,NA,NA
TRINITY_DN0_c0_g1_i2,1162,0.419105,-0.039014,0.013333,75,1.472079,108,0.234619,true,0.870229,N02376
TRINITY_DN0_c0_g1_i4,1169,0.420873,-0.052846,0.016248,78,1.510962,110,0.233398,true,0.840139,N02547
TRINITY_DN0_c0_g1_i6,1202,0.422629,-0.066929,0.034582,78,1.45976,121,0.235107,true,0.728846,N01027
TRINITY_DN0_c0_g1_i7,1162,0.422547,-0.05499,0.019374,75,1.450373,108,0.232178,true,0.874046,N02376
TRINITY_DN0_c0_g1_i8,1199,0.425354,-0.062745,0.036284,79,1.462443,109,0.236328,true,0.830926,N02554
TRINITY_DN0_c0_g1_i9,254,0.531496,0.096296,0.12605,31,1.744351,84,0.060303,true,0.181743,N02549
TRINITY_DN0_c1_g1_i1,615,0.377236,-0.025862,-0.169713,27,1.234848,67,0.120605,false,NA,NA
TRINITY_DN0_c1_g1_i2,337,0.329377,0.081081,-0.106195,13,1.431699,62,0.069336,false,NA,NA
TRINITY_DN0_c4_g1_i1,214,0.359813,-0.038961,0.124088,9,1.301351,68,0.046875,false,NA,NA
TRINITY_DN0_c5_g1_i1,264,0.371212,0.102041,0.120482,10,1.111111,46,0.060547,true,0.248077,N01027
TRINITY_DN0_c8_g1_i1,205,0.507317,-0.019231,-0.128713,18,1.36515,58,0.047607,true,0.9,N00328
TRINITY_DN9_c0_g1_i1,356,0.365169,0.015385,0.053097,12,1.011364,63,0.078613,false,NA,NA
TRINITY_DN9_c0_g1_i11,234,0.358974,-0.047619,0.16,8,1.063636,63,0.052734,false,NA,NA
TRINITY_DN9_c0_g1_i12,747,0.465863,0.068966,0.077694,66,1.636201,75,0.158447,true,0.49505,N01070
TRINITY_DN9_c0_g1_i2,467,0.473233,0.113122,0.03252,47,1.820889,75,0.103516,true,0.799639,N00993
TRINITY_DN9_c0_g1_i3,467,0.479657,0.107143,0.028807,48,1.807742,75,0.10083,true,0.81769,N00993
TRINITY_DN9_c0_g1_i4,468,0.489316,0.170306,0.087866,46,1.691123,80,0.102783,true,0.995305,N00342
TRINITY_DN9_c0_g1_i5,515,0.473786,0.081967,0.02583,47,1.637243,73,0.115479,true,0.700301,N01866
TRINITY_DN9_c0_g1_i6,260,0.384615,0.06,0.15,13,1.356885,75,0.060303,true,0.242802,N01028
TRINITY_DN9_c0_g1_i9,470,0.457447,0.106977,0.027451,43,1.769083,73,0.105713,true,0.848233,N01921
TRINITY_DN9_c0_g2_i1,310,0.374194,0.137931,0.020619,14,1.315152,24,0.071045,false,NA,NA
TRINITY_DN9_c3_g1_i1,267,0.430712,0.182609,0.092105,14,1.169587,50,0.062256,false,NA,NA
TRINITY_DN3_c0_g1_i1,453,0.362031,-0.109756,0.079585,17,1.159265,60,0.09668,true,0.359388,N02554
TRINITY_DN3_c0_g1_i2,434,0.384793,-0.041916,-0.033708,31,1.933046,51,0.093018,true,0.612184,N02374
TRINITY_DN3_c0_g2_i1,430,0.334884,-0.055556,0.013986,19,1.580882,54,0.088135,true,0.38745,N01061
TRINITY_DN3_c0_g2_i2,438,0.340183,-0.04698,-0.086505,18,1.423619,56,0.090332,true,0.363546,N01061
TRINITY_DN3_c1_g1_i1,219,0.456621,0.34,0.092437,16,1.584803,37,0.050781,false,NA,NA
TRINITY_DN3_c1_g1_i2,210,0.466667,0.326531,0.142857,14,1.370629,37,0.049072,false,NA,NA
TRINITY_DN14_c0_g1_i10,278,0.535971,-0.114094,-0.03876,35,1.776196,79,0.063965,true,0.159355,N00188
TRINITY_DN14_c0_g1_i11,386,0.419689,0.123457,-0.232143,26,1.55332,103,0.071533,false,NA,NA
TRINITY_DN14_c0_g1_i12,824,0.510922,0.002375,-0.19603,104,1.93401,82,0.143066,true,0.949541,N00316
TRINITY_DN14_c0_g1_i13,827,0.512696,0.018868,-0.200993,106,1.951166,82,0.157227,true,0.976526,N00340
TRINITY_DN14_c0_g1_i3,758,0.414248,-0.070064,-0.018018,51,1.576076,79,0.12793,true,0.187344,N01024
TRINITY_DN14_c0_g1_i5,328,0.45122,0.162162,-0.444444,23,1.414854,90,0.057129,false,NA,NA
TRINITY_DN14_c0_g1_i6,535,0.386916,0.05314,-0.231707,19,0.951601,85,0.087158,false,NA,NA
TRINITY_DN14_c0_g1_i7,468,0.435897,0.068627,-0.280303,34,1.536649,156,0.08252,false,NA,NA
