contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i11,448,0.511161,-0.056769,-0.13242,38,1.302724,68,0.095703,false,NA,NA
TRINITY_DN0_c0_g1_i12,448,0.511161,-0.056769,-0.141553,38,1.302724,68,0.095703,true,0.727642,N01870
TRINITY_DN0_c0_g1_i14,228,0.47807,0.06422,-0.243697,22,1.69574,70,0.051514,false,NA,NA
TRINITY_DN0_c0_g1_i15,484,0.481405,-0.021459,0.01992,46,1.641162,109,0.101074,true,0.775378,N00939
TRINITY_DN0_c0_g1_i17,340,0.488235,0.120482,-0.022989,36,1.802916,86,0.074707,true,0.976852,N02780
TRINITY_DN0_c0_g1_i18,225,0.475556,0.028037,-0.254237,25,1.966783,71,0.050781,true,0.971831,N02779
TRINITY_DN0_c0_g1_i19,372,0.443548,-0.139394,-0.101449,38,2.11807,109,0.077148,true,0.800664,N01612
TRINITY_DN0_c0_g1_i2,484,0.466942,-0.035398,0.007752,44,1.669882,96,0.102295,false,NA,NA
TRINITY_DN0_c0_g1_i3,448,0.515625,-0.056277,-0.133641,38,1.280193,68,0.09668,true,0.739837,N01870
TRINITY_DN0_c0_g1_i4,340,0.482353,0.121951,-0.022727,36,1.847826,86,0.074219,false,NA,NA
TRINITY_DN0_c0_g1_i5,497,0.466801,-0.051724,-0.003774,43,1.592474,68,0.106201,true,0.693089,N01870
TRINITY_DN0_c0_g1_i9,400,0.4975,0.025126,-0.134328,39,1.576713,70,0.084229,true,0.803456,N00847
TRINITY_DN0_c2_g1_i1,440,0.486364,0.018692,0.115044,43,1.653124,113,0.097412,true,0.940789,N01611
TRINITY_DN0_c2_g2_i1,333,0.468468,0.128205,0.310734,32,1.780749,62,0.073242,true,0.706044,N01609
TRINITY_DN14_c0_g1_i1,461,0.433839,0.08,0.088123,45,2.087862,48,0.100586,true,0.612069,N00846
TRINITY_DN14_c3_g1_i1,207,0.512077,-0.132075,-0.089109,25,1.875,33,0.049072,false,NA,NA
TRINITY_DN15_c0_g1_i1,210,0.47619,0.12,-0.254545,23,1.960227,69,0.046875,true,1.0,N02781
TRINITY_DN15_c0_g2_i1,271,0.461255,0.04,-0.219178,24,1.667692,88,0.0625,true,0.680101,N01605
TRINITY_DN1_c0_g1_i1,639,0.356808,-0.070175,0.051095,32,1.581194,49,0.130615,true,0.228377,N02516
TRINITY_DN5_c0_g1_i1,237,0.464135,0.145455,-0.212598,20,1.600811,78,0.053955,true,1.0,N01664
TRINITY_DN5_c1_g1_i1,391,0.480818,-0.138298,-0.162562,37,1.669205,71,0.086182,true,0.690476,N01610
TRINITY_DN5_c2_g1_i1,209,0.492823,-0.184466,-0.301887,21,1.713115,45,0.047852,true,0.571429,N01609
TRINITY_DN5_c3_g1_i1,205,0.507317,0.134615,-0.207921,26,2.007533,68,0.047852,true,0.943662,N02782
TRINITY_DN12_c0_g1_i1,486,0.427984,0.067308,0.079137,38,1.715241,56,0.108398,true,0.758621,N01651
TRINITY_DN12_c0_g1_i10,623,0.4687,0.027397,0.141994,59,1.725681,94,0.136475,true,0.853448,N01651
TRINITY_DN12_c0_g1_i11,861,0.398374,0.067055,0.019305,55,1.617316,111,0.174561,true,0.211937,N02516
TRINITY_DN12_c0_g1_i12,713,0.437588,-0.019231,0.082294,60,1.75854,99,0.151367,true,0.970639,N01654
TRINITY_DN12_c0_g1_i2,1362,0.403084,-0.162113,0.111931,97,1.800654,100,0.24707,false,NA,NA
TRINITY_DN12_c0_g1_i3,692,0.453757,0.031847,0.089947,58,1.629955,94,0.14917,true,0.975862,N01651
TRINITY_DN12_c0_g1_i4,348,0.477011,-0.060241,0.0,33,1.673077,79,0.079102,true,0.94902,N01666
TRINITY_DN12_c0_g1_i5,680,0.448529,0.042623,0.098667,61,1.786853,85,0.145508,true,0.928571,N01645
TRINITY_DN12_c0_g1_i6,1725,0.372174,-0.109034,0.082179,105,1.778944,82,0.293457,true,0.601501,N02516
TRINITY_DN12_c0_g1_i9,710,0.44507,0.025316,0.071066,63,1.792929,94,0.149902,true,0.931034,N01651
TRINITY_DN7_c0_g1_i1,218,0.431193,0.276596,0.096774,20,2.137255,58,0.047119,false,NA,NA
TRINITY_DN7_c0_g1_i2,218,0.426606,0.311828,0.12,17,1.898566,58,0.046143,false,NA,NA
TRINITY_DN8_c0_g1_i1,202,0.440594,-0.303371,-0.00885,19,2.134594,67,0.040283,false,NA,NA
TRINITY_DN42_c0_g1_i1,212,0.495283,0.085714,-0.271028,18,1.394737,66,0.048584,true,0.455338,N01606
TRINITY_DN2_c0_g1_i1,366,0.480874,-0.079545,-0.252632,40,1.902534,115,0.080566,true,0.741772,N01614
TRINITY_DN2_c0_g2_i1,300,0.52,0.076923,-0.138889,42,2.083333,99,0.068359,true,1.0,N01665
TRINITY_DN16_c0_g1_i1,315,0.469841,-0.013514,0.233533,30,1.726027,70,0.073242,true,0.742647,N01869
TRINITY_DN16_c4_g1_i1,379,0.488127,0.07027,0.123711,35,1.558022,85,0.087402,true,0.797468,N01874
TRINITY_DN23_c0_g1_i1,212,0.490566,0.096154,-0.037037,16,1.266144,70,0.044189,false,NA,NA
TRINITY_DN4_c0_g1_i1,243,0.530864,0.131783,-0.157895,28,1.664384,80,0.056641,true,1.0,N02843
TRINITY_DN4_c0_g2_i1,631,0.499208,-0.193651,-0.126582,61,1.612121,93,0.130371,true,0.705148,N01607
TRINITY_DN4_c0_g2_i2,630,0.493651,-0.209003,-0.115987,61,1.66191,93,0.132324,true,0.730109,N01607
TRINITY_DN11_c0_g1_i1,447,0.465324,-0.019231,-0.079498,41,1.695061,70,0.097412,true,0.685654,N01868
TRINITY_DN11_c1_g1_i1,201,0.507463,-0.078431,0.252525,19,1.477369,66,0.046631,false,NA,NA
