contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN3_c0_g1_i1,334,0.523952,0.108571,-0.169811,41,1.809939,71,0.078125,true,0.982036,N02438
TRINITY_DN3_c0_g1_i2,325,0.498462,0.148148,-0.079755,41,2.076516,107,0.075439,true,0.96875,N02436
TRINITY_DN3_c0_g1_i3,216,0.5,0.185185,-0.111111,25,1.917614,71,0.051025,true,0.981481,N02786
TRINITY_DN3_c0_g1_i5,214,0.439252,-0.106383,-0.1,16,1.567766,55,0.04834,false,NA,NA
TRINITY_DN3_c0_g1_i6,843,0.385528,0.089231,-0.073359,61,1.96301,51,0.172363,true,0.330882,N02514
TRINITY_DN3_c0_g2_i1,218,0.486239,0.283019,-0.125,23,1.940402,72,0.04834,true,0.995434,N02783
TRINITY_DN3_c1_g1_i2,481,0.449064,0.074074,0.011321,45,1.865948,107,0.10498,true,0.94375,N01877
TRINITY_DN3_c1_g1_i3,243,0.407407,0.070707,0.041667,13,1.295734,31,0.053955,false,NA,NA
TRINITY_DN3_c2_g1_i1,420,0.433333,0.098901,-0.218487,34,1.741463,61,0.082275,true,0.133651,N02514
TRINITY_DN1_c0_g1_i1,222,0.513514,0.140351,-0.055556,24,1.672841,74,0.051758,true,0.982222,N01849
TRINITY_DN7_c0_g1_i1,234,0.5,-0.128205,0.076923,26,1.807487,78,0.052734,true,1.0,N01774
TRINITY_DN4_c0_g1_i1,237,0.468354,-0.153153,0.126984,26,2.048537,78,0.05127,true,0.9875,N01775
TRINITY_DN6_c0_g1_i1,448,0.466518,-0.110048,0.037657,45,1.868743,149,0.099365,true,0.951168,N03237
