contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i1,302,0.5,0.125828,-0.059603,32,1.722638,83,0.067383,true,1.0,N02779
TRINITY_DN0_c0_g1_i11,491,0.468432,-0.034783,-0.049808,40,1.486865,81,0.103271,false,NA,NA
TRINITY_DN0_c0_g1_i12,278,0.496403,0.202899,-0.014286,26,1.583352,64,0.062744,true,0.973958,N00875
TRINITY_DN0_c0_g1_i13,278,0.507194,0.205674,-0.007299,28,1.635294,75,0.0625,true,0.361502,N02782
TRINITY_DN0_c0_g1_i18,302,0.516556,0.205128,0.0,35,1.813658,83,0.067627,true,1.0,N02782
TRINITY_DN0_c0_g1_i2,494,0.473684,-0.025641,-0.046154,39,1.408333,67,0.103027,true,0.695122,N01870
TRINITY_DN0_c0_g1_i20,482,0.473029,-0.035088,-0.055118,43,1.596764,95,0.098145,true,0.740821,N00847
TRINITY_DN0_c0_g1_i24,494,0.473684,-0.025641,-0.038462,40,1.444444,67,0.102539,false,NA,NA
TRINITY_DN0_c0_g1_i26,302,0.480132,0.2,-0.057325,25,1.496235,71,0.067383,true,1.0,N01664
TRINITY_DN0_c0_g1_i27,386,0.518135,0.14,0.010753,48,1.889841,99,0.086182,true,0.996667,N01665
TRINITY_DN0_c0_g1_i28,302,0.493377,0.234899,0.019608,30,1.727689,71,0.06665,true,0.990741,N01663
TRINITY_DN0_c0_g1_i5,370,0.443243,-0.134146,-0.126214,37,2.0733,67,0.076172,true,0.807309,N01612
TRINITY_DN0_c0_g1_i7,299,0.494983,0.202703,-0.033113,31,1.765188,69,0.066162,true,0.995238,N02781
TRINITY_DN0_c0_g2_i1,303,0.471947,-0.034965,-0.15,31,1.8396,81,0.069336,true,0.588608,N01874
TRINITY_DN0_c5_g1_i1,202,0.470297,0.284211,0.102804,17,1.655738,55,0.041992,true,0.215805,N01615
TRINITY_DN3_c0_g1_i1,308,0.496753,0.137255,0.019355,35,1.877395,75,0.070068,true,1.0,N02780
TRINITY_DN3_c0_g2_i1,250,0.488,0.04918,-0.21875,29,1.953125,62,0.05835,true,0.523207,N01868
TRINITY_DN3_c1_g1_i1,436,0.461009,-0.014925,-0.097872,45,1.942959,127,0.093506,true,0.737374,N01613
TRINITY_DN3_c2_g1_i1,214,0.490654,0.047619,-0.174312,20,1.556364,67,0.048828,true,0.985294,N00878
TRINITY_DN1_c0_g1_i1,243,0.530864,0.131783,-0.157895,28,1.664384,80,0.056641,true,1.0,N02843
TRINITY_DN1_c0_g2_i1,630,0.493651,-0.209003,-0.115987,61,1.66191,93,0.132324,true,0.730109,N01607
TRINITY_DN1_c0_g3_i1,237,0.510549,0.140496,-0.275862,27,1.783445,78,0.055176,true,1.0,N03235
TRINITY_DN7_c0_g1_i1,365,0.476712,0.034483,-0.172775,32,1.544974,97,0.08252,true,0.609672,N01654
TRINITY_DN8_c0_g1_i1,247,0.449393,-0.027027,0.044118,21,1.685185,79,0.056396,true,0.92549,N01666
TRINITY_DN2_c0_g1_i1,348,0.502874,-0.142857,-0.225434,36,1.6704,109,0.076172,true,0.940789,N01611
TRINITY_DN2_c1_g1_i1,352,0.525568,-0.124324,-0.221557,37,1.546059,91,0.077637,true,0.602592,N00939
TRINITY_DN2_c1_g2_i1,343,0.495627,-0.164706,-0.260116,33,1.610329,113,0.075195,true,0.714286,N01610
TRINITY_DN4_c0_g1_i1,594,0.446128,0.086792,0.106383,50,1.704545,92,0.12793,true,0.968966,N01653
TRINITY_DN4_c0_g1_i11,235,0.323404,0.131579,0.044025,15,2.484144,37,0.048584,false,NA,NA
TRINITY_DN4_c0_g1_i13,684,0.431287,0.064407,0.079692,59,1.862642,85,0.144043,true,0.972303,N01645
TRINITY_DN4_c0_g1_i14,297,0.47138,0.085714,0.044586,23,1.4044,56,0.068604,false,NA,NA
TRINITY_DN4_c0_g1_i15,414,0.495169,-0.063415,0.033493,47,1.859518,101,0.094238,false,NA,NA
TRINITY_DN4_c0_g1_i17,1365,0.394872,-0.150278,0.101695,96,1.845894,100,0.247559,false,NA,NA
TRINITY_DN4_c0_g1_i18,696,0.441092,0.068404,0.053985,57,1.691625,94,0.146729,true,0.981034,N01653
TRINITY_DN4_c0_g1_i2,598,0.448161,0.044776,0.115152,57,1.902121,80,0.129395,true,0.850575,N00846
TRINITY_DN4_c0_g1_i4,990,0.376768,0.013405,0.0859,56,1.594203,48,0.189697,true,0.227305,N02516
TRINITY_DN4_c0_g1_i6,219,0.365297,0.125,0.122302,13,1.807619,38,0.049072,false,NA,NA
TRINITY_DN4_c0_g1_i9,1722,0.37108,-0.107981,0.080332,105,1.79215,82,0.292725,true,0.601501,N02516
