contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i1,631,0.48336,0.029508,-0.226994,35,0.950465,120,0.130127,false,NA,NA
TRINITY_DN0_c0_g2_i1,808,0.440594,-0.123596,0.00885,63,1.631538,142,0.166748,true,0.276724,N02545
TRINITY_DN0_c0_g2_i2,885,0.432768,-0.060052,0.067729,64,1.550082,142,0.178955,true,0.223881,N02545
TRINITY_DN0_c1_g1_i1,454,0.42511,-0.07772,-0.072797,23,1.128133,71,0.102051,true,0.976526,N02351
TRINITY_DN0_c2_g1_i1,371,0.485175,-0.111111,-0.141361,33,1.530375,80,0.083984,false,NA,NA
TRINITY_DN0_c2_g1_i11,526,0.448669,-0.152542,-0.165517,39,1.508382,78,0.114746,true,0.950104,N00172
TRINITY_DN0_c2_g1_i12,358,0.458101,-0.182927,-0.298969,37,2.03816,93,0.077148,false,NA,NA
TRINITY_DN0_c2_g1_i13,529,0.455577,-0.145228,-0.173611,42,1.563107,89,0.116943,true,0.850909,N01872
TRINITY_DN0_c2_g1_i2,526,0.437262,-0.182609,-0.148649,31,1.275501,78,0.114746,true,0.858182,N01872
TRINITY_DN0_c2_g1_i3,525,0.451429,-0.172996,-0.152778,39,1.503083,88,0.11377,true,0.98,N00164
TRINITY_DN0_c2_g1_i4,383,0.417755,-0.225,-0.192825,26,1.638907,73,0.083008,false,NA,NA
TRINITY_DN0_c2_g1_i6,353,0.447592,-0.227848,-0.282051,35,2.088051,110,0.076416,false,NA,NA
TRINITY_DN0_c2_g1_i7,490,0.471429,-0.116883,-0.104247,42,1.564067,85,0.109863,true,0.855311,N00168
TRINITY_DN0_c2_g1_i8,526,0.454373,-0.171548,-0.170732,38,1.442136,88,0.115234,true,0.871795,N00168
TRINITY_DN0_c2_g1_i9,306,0.477124,-0.123288,-0.1375,22,1.282774,59,0.067871,false,NA,NA
TRINITY_DN3_c0_g1_i1,408,0.428922,-0.165714,-0.253219,32,1.753425,85,0.089355,true,0.947103,N02350
TRINITY_DN3_c0_g1_i2,408,0.419118,-0.181287,-0.232068,31,1.788967,85,0.088867,true,0.864989,N02371
TRINITY_DN3_c0_g1_i3,408,0.416667,-0.188235,-0.226891,30,1.75635,85,0.088135,true,0.874142,N02371
TRINITY_DN1_c0_g1_i2,260,0.473077,0.203252,0.182482,29,2.079426,80,0.059082,false,NA,NA
TRINITY_DN1_c0_g1_i3,325,0.44,0.244755,0.285714,32,2.163962,80,0.074219,false,NA,NA
TRINITY_DN1_c0_g1_i4,226,0.464602,0.12381,0.123967,18,1.498895,74,0.052979,false,NA,NA
TRINITY_DN1_c0_g1_i5,247,0.40081,0.212121,0.162162,17,1.794444,60,0.056885,false,NA,NA
TRINITY_DN1_c0_g1_i6,247,0.392713,0.154639,0.186667,15,1.613676,60,0.056396,false,NA,NA
TRINITY_DN1_c0_g1_i7,294,0.418367,0.219512,0.204678,21,1.715,75,0.067139,false,NA,NA
TRINITY_DN1_c0_g1_i8,291,0.419244,0.131148,0.242604,20,1.591468,74,0.065674,false,NA,NA
TRINITY_DN5_c0_g1_i1,368,0.461957,-0.023529,-0.060606,23,1.172137,71,0.083496,true,0.764583,N01925
TRINITY_DN4_c0_g1_i1,368,0.456522,0.083333,0.37,18,0.94534,68,0.072998,false,NA,NA
