contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN197_c1_g1_i1,297,0.535354,0.031447,0.043478,38,1.787456,98,0.068848,true,1.0,N01843
TRINITY_DN143_c2_g1_i1,372,0.52957,-0.076142,-0.04,61,2.352478,124,0.082031,true,1.0,N01781
TRINITY_DN141_c1_g1_i1,219,0.515982,0.185841,-0.056604,29,2.060675,73,0.049805,true,1.0,N01813
TRINITY_DN170_c2_g1_i1,508,0.525591,-0.048689,-0.153527,57,1.628571,74,0.107422,true,1.0,N02300
TRINITY_DN117_c0_g1_i1,207,0.541063,-0.25,0.010526,28,1.971429,69,0.048096,true,1.0,N01744
TRINITY_DN122_c1_g1_i1,243,0.547325,-0.007519,-0.054545,26,1.428765,81,0.056641,true,1.0,N01817
TRINITY_DN116_c1_g1_i1,237,0.527426,-0.136,-0.053571,27,1.669014,78,0.053711,true,1.0,N03246
TRINITY_DN195_c1_g1_i1,545,0.484404,-0.015152,-0.074733,65,2.033582,73,0.114014,true,0.940541,N02301
TRINITY_DN123_c0_g1_i1,225,0.537778,0.123967,-0.019231,19,1.186182,74,0.050537,true,1.0,N01257
TRINITY_DN198_c0_g1_i1,237,0.518987,0.138211,-0.017544,26,1.660916,79,0.054199,true,1.0,N01733
TRINITY_DN201_c1_g1_i1,228,0.504386,-0.008696,-0.061947,22,1.517241,76,0.052246,true,1.0,N01805
TRINITY_DN171_c1_g1_i1,228,0.491228,0.089286,0.034483,20,1.465767,75,0.052246,true,1.0,N01258
TRINITY_DN142_c1_g1_i1,240,0.554167,-0.007519,0.065421,27,1.4654,80,0.053955,true,1.0,N01773
TRINITY_DN196_c0_g1_i1,205,0.634146,-0.138462,0.306667,28,1.385135,68,0.044922,false,NA,NA
TRINITY_DN144_c1_g1_i1,234,0.555556,-0.092308,-0.076923,32,1.787539,78,0.05542,true,1.0,N01792
TRINITY_DN119_c1_g1_i1,234,0.495726,-0.068966,-0.033898,25,1.747312,77,0.05249,true,1.0,N02791
TRINITY_DN146_c1_g1_i1,210,0.52381,0.036364,-0.04,24,1.668322,70,0.047607,true,1.0,N01797
TRINITY_DN145_c2_g1_i1,237,0.535865,-0.149606,0.036364,37,2.224505,78,0.054688,true,1.0,N01728
TRINITY_DN57_c0_g1_i1,219,0.479452,-0.142857,0.017544,19,1.541111,72,0.050537,true,0.995434,N03033
TRINITY_DN57_c0_g1_i2,249,0.481928,-0.1,0.085271,23,1.606902,73,0.057373,true,1.0,N02292
TRINITY_DN57_c0_g1_i3,213,0.492958,-0.142857,0.018519,21,1.656667,70,0.049805,true,1.0,N03034
TRINITY_DN51_c0_g1_i1,466,0.656652,-0.039216,0.2375,81,1.61494,155,0.093018,true,0.844569,N02953
TRINITY_DN51_c0_g1_i3,531,0.672316,-0.042017,0.287356,94,1.569327,177,0.100342,true,1.0,N02957
TRINITY_DN51_c0_g1_i4,534,0.657303,-0.071225,0.26776,89,1.550907,178,0.100342,true,1.0,N02954
TRINITY_DN51_c0_g1_i5,466,0.648069,-0.066225,0.243902,79,1.621691,155,0.095703,true,0.870787,N02953
TRINITY_DN51_c0_g1_i6,534,0.664794,-0.053521,0.26257,91,1.546791,178,0.098633,true,0.979401,N02955
TRINITY_DN0_c0_g1_i1,303,0.50165,-0.026316,-0.311258,33,1.732328,100,0.070068,false,NA,NA
TRINITY_DN0_c0_g1_i10,239,0.493724,-0.050847,-0.355372,29,1.996256,79,0.056396,false,NA,NA
TRINITY_DN0_c0_g1_i12,204,0.455882,-0.032258,-0.423423,16,1.511111,68,0.047607,false,NA,NA
TRINITY_DN0_c0_g1_i13,315,0.533333,-0.011905,-0.238095,39,1.741318,105,0.070313,false,NA,NA
TRINITY_DN0_c0_g1_i14,241,0.568465,0.036496,-0.173077,35,1.800043,80,0.054443,false,NA,NA
TRINITY_DN0_c0_g1_i15,303,0.514851,-0.012821,-0.292517,37,1.843005,100,0.069092,false,NA,NA
TRINITY_DN0_c0_g1_i16,315,0.533333,0.02381,-0.278912,37,1.652723,105,0.069824,true,0.92381,N01864
TRINITY_DN0_c0_g1_i18,297,0.548822,0.030675,-0.149254,44,1.969259,98,0.068359,true,0.996633,N01861
TRINITY_DN0_c0_g1_i19,241,0.551867,0.022556,-0.203704,31,1.690271,80,0.055664,false,NA,NA
TRINITY_DN0_c0_g1_i2,297,0.535354,0.018868,-0.173913,40,1.880342,98,0.068848,false,NA,NA
TRINITY_DN0_c0_g1_i20,297,0.542088,0.006211,-0.176471,43,1.970833,98,0.069092,false,NA,NA
TRINITY_DN0_c0_g1_i4,303,0.508251,-0.038961,-0.315436,36,1.842568,100,0.069824,true,0.9967,N01209
TRINITY_DN0_c0_g1_i5,241,0.560166,0.007407,-0.150943,34,1.798507,80,0.055176,false,NA,NA
TRINITY_DN0_c0_g1_i8,315,0.501587,0.012658,-0.261146,34,1.716346,104,0.072998,true,0.987302,N02990
TRINITY_DN91_c0_g1_i1,240,0.504167,-0.041322,-0.042017,28,1.83908,80,0.055664,true,1.0,N01816
TRINITY_DN82_c0_g1_i1,258,0.5,-0.069767,-0.007752,32,1.994203,85,0.059082,true,1.0,N03202
TRINITY_DN81_c0_g1_i1,282,0.542553,0.071895,0.100775,30,1.453109,93,0.064697,true,1.0,N02792
TRINITY_DN90_c1_g1_i1,231,0.471861,-0.06422,0.04918,25,1.952333,77,0.053223,true,1.0,N01796
TRINITY_DN9_c0_g1_i1,225,0.515556,-0.155172,-0.009174,25,1.713372,75,0.051025,false,NA,NA
TRINITY_DN9_c0_g1_i2,243,0.539095,-0.099237,0.017857,29,1.658898,81,0.055664,true,1.0,N02790
TRINITY_DN9_c0_g1_i3,225,0.511111,-0.147826,-0.018182,22,1.530612,74,0.05127,true,0.973333,N02789
TRINITY_DN3_c0_g1_i1,264,0.503788,-0.142857,0.022901,32,1.950139,87,0.060791,true,1.0,N03277
TRINITY_DN14_c0_g1_i1,240,0.516667,0.016129,0.017241,32,1.998439,79,0.055176,true,1.0,N01756
TRINITY_DN14_c0_g1_i2,240,0.529167,0.023622,0.00885,32,1.905707,79,0.055664,true,0.991561,N01815
TRINITY_DN15_c1_g1_i1,276,0.528986,-0.109589,0.0,31,1.625071,91,0.061279,true,1.0,N03241
TRINITY_DN1_c2_g1_i1,209,0.478469,-0.02,0.119266,20,1.672669,69,0.047607,true,1.0,N02700
TRINITY_DN12_c0_g1_i1,276,0.543478,-0.133333,0.015873,38,1.898281,91,0.063721,true,1.0,N03284
TRINITY_DN50_c0_g1_i1,207,0.536232,-0.225225,-0.020833,27,1.911423,69,0.047852,true,0.985507,N01743
TRINITY_DN7_c0_g1_i1,263,0.501901,0.106061,0.083969,31,1.892965,86,0.060791,true,0.981273,N03004
TRINITY_DN7_c1_g1_i1,252,0.47619,-0.066667,-0.045455,28,1.96875,83,0.058594,true,1.0,N03028
TRINITY_DN83_c0_g1_i1,246,0.504065,-0.064516,-0.081967,27,1.73511,81,0.056152,true,1.0,N03039
TRINITY_DN8_c0_g1_i1,270,0.555556,-0.04,0.183333,40,1.923077,89,0.061768,true,1.0,N01862
TRINITY_DN84_c0_g1_i1,255,0.52549,-0.074627,0.057851,26,1.485215,85,0.056396,true,1.0,N01841
TRINITY_DN2_c0_g1_i1,231,0.510823,-0.016949,-0.061947,30,1.991379,76,0.052734,true,1.0,N01749
TRINITY_DN47_c0_g1_i1,291,0.546392,-0.056604,-0.045455,30,1.385714,96,0.064697,true,0.979381,N03268
TRINITY_DN47_c0_g1_i2,291,0.549828,-0.0625,-0.053435,30,1.369412,96,0.06543,true,0.98227,N03269
TRINITY_DN4_c2_g1_i1,396,0.507576,0.054726,0.035897,41,1.612314,132,0.09082,true,1.0,N01825
TRINITY_DN21_c1_g1_i1,413,0.493947,-0.156863,-0.100478,33,1.343023,76,0.091553,true,0.9375,N01215
TRINITY_DN21_c1_g1_i3,541,0.44732,-0.07438,-0.063545,40,1.486264,85,0.119873,true,0.977819,N01019
TRINITY_DN21_c1_g1_i4,541,0.451017,-0.081967,-0.063973,42,1.536932,85,0.118408,true,0.959184,N01020
TRINITY_DN21_c2_g1_i1,252,0.412698,0.019231,-0.135135,17,1.584906,83,0.05835,false,NA,NA
TRINITY_DN6_c0_g1_i1,285,0.564912,-0.080745,-0.032258,33,1.460857,94,0.065186,true,1.0,N01818
TRINITY_DN10_c0_g1_i1,472,0.476695,0.084444,-0.036437,48,1.80296,97,0.093994,true,0.552083,N01532
TRINITY_DN11_c1_g1_i1,207,0.507246,-0.161905,0.058824,29,2.236587,68,0.047119,true,0.932367,N02845
TRINITY_DN13_c0_g1_i1,201,0.472637,-0.031579,0.169811,20,1.783496,66,0.046387,true,0.956522,N02699
