contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN27_c0_g1_i1,503,0.524851,-0.045455,-0.154812,56,1.619968,73,0.106201,true,0.990157,N02300
TRINITY_DN22_c0_g1_i1,291,0.539519,-0.070064,-0.029851,31,1.471135,96,0.06543,true,0.989691,N03268
TRINITY_DN22_c0_g1_i2,291,0.536082,-0.051282,-0.037037,29,1.390738,96,0.064697,false,NA,NA
TRINITY_DN29_c0_g1_i1,242,0.549587,-0.007519,-0.06422,26,1.422886,80,0.056396,true,0.995885,N01817
TRINITY_DN0_c0_g1_i1,303,0.676568,0.034146,-0.367347,51,1.472556,101,0.062744,true,0.570621,N02957
TRINITY_DN0_c0_g1_i3,316,0.648734,0.102439,-0.351351,48,1.459023,105,0.065674,false,NA,NA
TRINITY_DN0_c0_g1_i4,532,0.650376,0.080925,-0.27957,88,1.574547,177,0.103271,true,0.996255,N02953
TRINITY_DN0_c0_g1_i5,530,0.658491,0.054441,-0.270718,87,1.518775,176,0.098633,true,0.992509,N02955
TRINITY_DN0_c0_g1_i6,314,0.66242,0.067308,-0.320755,49,1.428996,104,0.059814,true,0.569288,N02955
TRINITY_DN25_c0_g1_i1,543,0.484346,-0.011407,-0.078571,65,2.041353,72,0.113525,true,0.936937,N02301
TRINITY_DN3_c0_g1_i1,240,0.5125,-0.00813,-0.042735,33,2.09413,79,0.055664,true,0.983333,N01756
TRINITY_DN3_c0_g1_i2,240,0.525,-0.015873,-0.035088,32,1.935484,79,0.055908,true,0.983122,N01815
TRINITY_DN3_c0_g1_i3,243,0.514403,-0.024,-0.067797,29,1.805072,80,0.057129,true,0.966667,N01816
TRINITY_DN14_c0_g1_i1,285,0.540351,-0.077922,-0.099237,30,1.450874,94,0.065186,true,1.0,N02792
TRINITY_DN36_c0_g1_i1,297,0.535354,0.031447,0.043478,38,1.787456,98,0.068848,true,1.0,N01843
TRINITY_DN15_c0_g1_i1,528,0.456439,-0.087137,-0.045296,42,1.538931,85,0.117432,true,0.96488,N01019
TRINITY_DN15_c0_g1_i2,528,0.460227,-0.09465,-0.045614,41,1.479699,85,0.116943,true,0.961039,N01020
TRINITY_DN1_c0_g1_i1,207,0.541063,-0.25,0.010526,28,1.971429,69,0.048096,true,1.0,N01744
TRINITY_DN32_c0_g1_i1,234,0.555556,-0.092308,-0.076923,32,1.787539,78,0.05542,true,1.0,N01792
TRINITY_DN5_c0_g1_i1,209,0.488038,-0.019608,0.121495,21,1.688077,68,0.048096,true,0.990338,N02699
TRINITY_DN5_c0_g1_i2,209,0.483254,-0.029703,0.111111,20,1.640502,69,0.047363,true,0.990338,N02700
TRINITY_DN5_c0_g1_i3,209,0.478469,0.0,0.082569,21,1.7556,68,0.047607,true,0.995146,N03023
TRINITY_DN30_c0_g1_i1,424,0.476415,-0.178218,-0.171171,33,1.416624,76,0.091064,true,0.925926,N01215
TRINITY_DN37_c0_g1_i1,228,0.504386,-0.008696,-0.061947,22,1.517241,76,0.052246,true,1.0,N01805
TRINITY_DN12_c0_g1_i1,231,0.515152,-0.02521,-0.053571,30,1.958734,76,0.05249,true,0.995671,N01749
TRINITY_DN33_c0_g1_i1,210,0.495238,-0.134615,0.0,21,1.661017,70,0.049072,true,0.976526,N03034
TRINITY_DN28_c0_g1_i1,209,0.526316,0.036364,-0.050505,24,1.660377,69,0.047363,true,0.995238,N01797
TRINITY_DN17_c0_g1_i1,226,0.49115,0.099099,0.008696,19,1.407869,75,0.052002,true,0.986842,N01258
TRINITY_DN35_c0_g1_i1,231,0.471861,-0.06422,0.04918,25,1.952333,77,0.053223,true,1.0,N01796
TRINITY_DN2_c0_g1_i1,464,0.480603,0.085202,-0.037344,47,1.766975,97,0.092041,true,0.535417,N01532
TRINITY_DN24_c0_g1_i1,237,0.535865,-0.149606,0.036364,37,2.224505,78,0.054688,true,1.0,N01728
TRINITY_DN23_c0_g1_i1,246,0.504065,-0.064516,-0.081967,27,1.73511,81,0.056152,true,1.0,N03039
TRINITY_DN34_c0_g1_i1,396,0.507576,0.054726,0.035897,41,1.612314,132,0.09082,true,1.0,N01825
TRINITY_DN4_c0_g1_i1,249,0.481928,-0.1,0.085271,23,1.606902,73,0.057373,true,1.0,N02292
TRINITY_DN4_c0_g1_i2,219,0.479452,-0.12381,0.017544,19,1.533161,72,0.050537,true,1.0,N03033
TRINITY_DN31_c0_g1_i1,219,0.515982,0.185841,-0.056604,29,2.060675,73,0.049805,true,1.0,N01813
TRINITY_DN21_c0_g1_i1,225,0.497778,-0.160714,-0.026549,21,1.546645,74,0.051514,true,1.0,N02789
TRINITY_DN21_c0_g1_i2,225,0.506667,-0.157895,-0.027027,23,1.633523,74,0.050781,false,NA,NA
TRINITY_DN21_c0_g2_i1,237,0.535865,-0.133858,-0.036364,29,1.735606,78,0.053711,true,0.991561,N03246
TRINITY_DN21_c0_g3_i1,234,0.495726,-0.068966,-0.033898,25,1.747312,77,0.05249,true,1.0,N02791
TRINITY_DN20_c0_g1_i1,276,0.565217,0.051282,0.05,35,1.591958,92,0.064453,true,0.996377,N01769
TRINITY_DN10_c0_g1_i1,252,0.47619,-0.066667,-0.045455,28,1.96875,83,0.058594,true,1.0,N03028
