contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i1,335,0.486567,0.190184,0.337209,25,1.308185,103,0.06543,false,NA,NA
TRINITY_DN0_c0_g1_i12,873,0.452463,-0.063291,0.100418,62,1.393205,122,0.156006,true,0.249589,N02513
TRINITY_DN0_c0_g1_i13,279,0.455197,-0.03937,0.105263,27,1.871088,92,0.064209,false,NA,NA
TRINITY_DN0_c0_g1_i14,267,0.494382,-0.030303,0.081481,31,1.901884,88,0.061768,false,NA,NA
TRINITY_DN0_c0_g1_i15,264,0.507576,-0.029851,0.046154,31,1.824749,87,0.061768,false,NA,NA
TRINITY_DN0_c0_g1_i16,267,0.486891,-0.046154,0.124088,28,1.773245,88,0.061523,true,0.992509,N00015
TRINITY_DN0_c0_g1_i17,264,0.5,-0.045455,0.090909,28,1.700483,87,0.061523,true,0.992424,N02727
TRINITY_DN0_c0_g1_i19,279,0.462366,-0.023256,0.066667,30,2.012987,92,0.064453,true,0.992832,N02725
TRINITY_DN0_c0_g1_i8,837,0.462366,-0.095607,0.106667,59,1.331078,143,0.1521,false,NA,NA
TRINITY_DN0_c0_g2_i1,201,0.422886,-0.058824,0.12069,17,1.898333,48,0.047363,false,NA,NA
TRINITY_DN0_c0_g3_i1,279,0.512545,-0.132867,0.088235,34,1.888889,92,0.063721,true,1.0,N03045
TRINITY_DN0_c0_g4_i1,687,0.454148,0.019231,0.072,60,1.694414,109,0.145996,true,0.988439,N01922
TRINITY_DN0_c0_g4_i2,347,0.487032,0.053254,-0.078652,34,1.657022,114,0.078613,true,1.0,N03043
TRINITY_DN2_c0_g1_i1,810,0.48642,0.050761,0.163462,82,1.71588,76,0.173096,true,0.968523,N01016
