contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c1_g1_i1,240,0.466667,0.142857,-0.125,27,2.109375,80,0.051758,true,1.0,N01775
TRINITY_DN3_c0_g1_i1,339,0.519174,0.136364,-0.177914,41,1.828816,71,0.077148,true,0.988024,N02438
TRINITY_DN3_c0_g1_i10,339,0.510324,0.121387,-0.168675,39,1.793407,71,0.078125,true,1.0,N02438
TRINITY_DN3_c0_g1_i11,636,0.448113,0.101754,-0.133903,60,1.898885,66,0.139404,false,NA,NA
TRINITY_DN3_c0_g1_i12,216,0.490741,0.207547,-0.127273,23,1.848214,71,0.050537,true,0.990741,N02786
TRINITY_DN3_c0_g1_i13,330,0.487879,0.167702,-0.076923,39,2.043506,109,0.074951,false,NA,NA
TRINITY_DN3_c0_g1_i2,720,0.452778,0.110429,-0.13198,71,1.9478,101,0.154297,false,NA,NA
TRINITY_DN3_c0_g1_i6,246,0.5,0.170732,-0.105691,28,1.875817,71,0.057373,true,0.733533,N02437
TRINITY_DN3_c0_g1_i7,657,0.453577,-0.04698,-0.364903,46,1.364301,112,0.114746,true,0.133651,N02514
TRINITY_DN3_c0_g1_i8,330,0.49697,0.170732,-0.108434,39,1.971507,109,0.074951,true,0.996875,N02436
TRINITY_DN3_c0_g2_i1,557,0.366248,0.127451,0.01983,39,2.122423,47,0.120361,false,NA,NA
TRINITY_DN3_c8_g1_i1,406,0.455665,0.037838,0.149321,34,1.615637,70,0.089355,false,NA,NA
TRINITY_DN36_c0_g1_i1,234,0.5,-0.128205,0.076923,26,1.807487,78,0.052734,true,1.0,N01774
TRINITY_DN1_c0_g1_i1,219,0.484018,0.283019,-0.115044,23,1.949303,72,0.048584,true,1.0,N02783
TRINITY_DN1_c0_g2_i1,222,0.481982,0.158879,-0.095652,26,2.068817,73,0.051514,true,1.0,N02788
TRINITY_DN1_c1_g1_i1,270,0.392593,-0.075472,-0.04878,21,2.030075,39,0.062256,false,NA,NA
TRINITY_DN63_c1_g1_i1,471,0.460722,-0.105991,0.055118,46,1.86134,156,0.10376,true,1.0,N03237
TRINITY_DN2_c0_g1_i1,478,0.42887,0.014634,-0.010989,38,1.729246,108,0.104736,true,0.956067,N01873
TRINITY_DN2_c0_g1_i2,322,0.456522,0.115646,-0.12,29,1.75197,106,0.072266,true,0.652083,N01877
TRINITY_DN2_c0_g1_i3,480,0.441667,0.075472,0.022388,42,1.804511,106,0.104248,true,0.95625,N01877
TRINITY_DN2_c0_g1_i4,327,0.461774,0.152318,-0.159091,34,1.996767,108,0.074219,true,1.0,N03029
TRINITY_DN2_c0_g1_i5,485,0.447423,0.087558,0.0,46,1.909776,108,0.104248,true,0.922917,N01877
TRINITY_DN16_c0_g1_i1,225,0.52,0.128205,-0.055556,25,1.671123,75,0.05249,true,1.0,N01849
TRINITY_DN16_c0_g2_i1,249,0.461847,0.130435,-0.029851,24,1.838769,82,0.057861,true,1.0,N01842
TRINITY_DN26_c1_g1_i1,231,0.502165,0.189655,-0.113043,24,1.709528,77,0.052734,true,1.0,N01799
