contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i1,249,0.461847,0.130435,-0.029851,24,1.838769,82,0.057861,true,1.0,N01842
TRINITY_DN0_c0_g1_i2,225,0.52,0.128205,-0.055556,25,1.671123,75,0.05249,true,1.0,N01849
TRINITY_DN9_c0_g1_i1,234,0.5,-0.128205,0.076923,26,1.807487,78,0.052734,true,1.0,N01774
TRINITY_DN3_c0_g1_i1,514,0.44358,0.061404,-0.286713,43,1.707114,65,0.096436,true,0.133651,N02514
TRINITY_DN1_c1_g1_i1,219,0.525114,0.2,-0.134615,27,1.862949,72,0.050781,true,0.977169,N02785
TRINITY_DN1_c1_g1_i2,330,0.506061,0.137725,-0.079755,41,1.97807,109,0.075684,true,0.996875,N02436
TRINITY_DN1_c1_g1_i3,339,0.519174,0.090909,-0.079755,43,1.898047,71,0.077637,true,0.982036,N02437
TRINITY_DN1_c1_g1_i4,339,0.522124,0.096045,-0.148148,41,1.791108,71,0.078369,true,0.98503,N02438
TRINITY_DN1_c1_g1_i5,1005,0.39403,0.106061,-0.067323,75,1.944509,51,0.200928,true,0.383651,N02514
TRINITY_DN1_c1_g1_i6,216,0.50463,0.192661,-0.102804,24,1.812587,71,0.051025,true,0.981481,N02786
TRINITY_DN1_c1_g1_i8,330,0.50303,0.13253,-0.073171,41,1.999113,109,0.075684,false,NA,NA
TRINITY_DN1_c1_g1_i9,219,0.493151,0.259259,-0.099099,24,1.932353,72,0.049561,true,0.981735,N02783
TRINITY_DN5_c0_g1_i1,216,0.509259,0.254545,-0.132075,25,1.908802,72,0.048828,true,1.0,N01763
TRINITY_DN7_c0_g1_i1,455,0.463736,0.099526,-0.04918,45,1.857985,150,0.101074,true,0.96603,N03237
TRINITY_DN8_c0_g1_i1,239,0.468619,0.142857,-0.133858,27,2.100586,79,0.051514,true,0.995833,N01775
TRINITY_DN2_c0_g1_i1,318,0.459119,-0.136986,0.151163,33,2.006885,105,0.070801,false,NA,NA
TRINITY_DN2_c0_g1_i4,459,0.433551,-0.015075,0.046154,37,1.715801,105,0.10376,true,0.935146,N01873
TRINITY_DN2_c0_g1_i7,476,0.443277,-0.07109,-0.018868,45,1.93426,105,0.104248,true,0.941667,N01877
TRINITY_DN4_c0_g1_i1,384,0.453125,0.068966,0.114286,32,1.631223,69,0.084717,false,NA,NA
TRINITY_DN6_c0_g1_i1,231,0.502165,0.189655,-0.113043,24,1.709528,77,0.052734,true,1.0,N01799
