contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i1,469,0.426439,-0.01,0.003717,37,1.735474,105,0.103516,true,0.937238,N01873
TRINITY_DN0_c0_g1_i2,479,0.440501,-0.07109,-0.022388,41,1.773433,106,0.104492,true,0.954167,N01877
TRINITY_DN9_c1_g1_i1,234,0.5,-0.128205,0.076923,26,1.807487,78,0.052734,true,1.0,N01774
TRINITY_DN3_c0_g1_i1,225,0.52,-0.128205,0.055556,25,1.671123,75,0.05249,true,1.0,N01849
TRINITY_DN3_c0_g2_i1,249,0.461847,-0.130435,0.029851,24,1.838769,82,0.057861,true,1.0,N01842
TRINITY_DN3_c1_g1_i1,606,0.450495,0.135531,-0.153153,57,1.888573,67,0.131104,false,NA,NA
TRINITY_DN3_c1_g1_i2,609,0.449918,0.116788,-0.152239,58,1.907957,67,0.132324,false,NA,NA
TRINITY_DN3_c1_g2_i1,657,0.455099,-0.050167,-0.368715,47,1.385081,112,0.114258,true,0.133651,N02514
TRINITY_DN3_c1_g3_i1,219,0.484018,0.283019,-0.115044,23,1.949303,72,0.048584,true,1.0,N02783
TRINITY_DN1_c0_g1_i1,561,0.470588,-0.045455,-0.124579,55,1.7745,70,0.121338,true,0.191609,N02514
TRINITY_DN1_c0_g1_i10,225,0.493333,0.171171,-0.140351,23,1.730769,71,0.05249,false,NA,NA
TRINITY_DN1_c0_g1_i11,325,0.495385,0.167702,-0.085366,39,2.012544,107,0.074951,true,0.975,N02436
TRINITY_DN1_c0_g1_i12,222,0.481982,0.158879,-0.095652,26,2.068817,73,0.051514,true,1.0,N02788
TRINITY_DN1_c0_g1_i13,334,0.517964,0.121387,-0.10559,41,1.857569,71,0.07666,true,0.991018,N02437
TRINITY_DN1_c0_g1_i17,216,0.476852,0.203883,-0.115044,24,2.039339,71,0.049805,true,0.990741,N02787
TRINITY_DN1_c0_g1_i2,619,0.368336,0.131579,-0.007673,42,2.035706,47,0.132813,false,NA,NA
TRINITY_DN1_c0_g1_i3,263,0.501901,0.136364,-0.038168,36,2.214737,87,0.061035,false,NA,NA
TRINITY_DN1_c0_g1_i8,334,0.520958,0.126437,-0.175,39,1.748926,71,0.077881,true,0.994012,N02438
TRINITY_DN8_c0_g1_i1,209,0.444976,0.032258,-0.086207,16,1.548148,69,0.047363,false,NA,NA
TRINITY_DN8_c0_g1_i2,327,0.464832,0.131579,-0.154286,33,1.901163,108,0.072754,false,NA,NA
TRINITY_DN2_c0_g1_i1,471,0.460722,-0.105991,0.055118,46,1.86134,156,0.10376,true,1.0,N03237
TRINITY_DN4_c0_g1_i1,219,0.515982,0.221239,-0.207547,24,1.731225,73,0.048096,true,1.0,N01762
TRINITY_DN10_c0_g1_i1,231,0.502165,0.189655,-0.113043,24,1.709528,77,0.052734,true,1.0,N01799
TRINITY_DN13_c0_g1_i1,240,0.466667,0.142857,-0.125,27,2.109375,80,0.051758,true,1.0,N01775
