contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i10,354,0.437853,-0.23871,-0.256281,32,2.0,71,0.076904,false,NA,NA
TRINITY_DN0_c0_g1_i11,410,0.443902,-0.175824,-0.245614,34,1.737072,77,0.088379,true,0.756917,N00173
TRINITY_DN0_c0_g1_i13,546,0.459707,-0.155378,-0.179661,44,1.563045,89,0.116699,true,0.950549,N00168
TRINITY_DN0_c0_g1_i14,413,0.445521,-0.25,-0.213974,31,1.613485,84,0.090088,true,0.8525,N00162
TRINITY_DN0_c0_g1_i15,381,0.475066,-0.082873,-0.14,31,1.452053,80,0.084473,true,0.655417,N00170
TRINITY_DN0_c0_g1_i16,546,0.456044,-0.148594,-0.178451,46,1.656947,85,0.11792,true,0.954212,N00168
TRINITY_DN0_c0_g1_i17,1048,0.439885,-0.015184,0.13799,73,1.440265,142,0.199707,true,0.288423,N02545
TRINITY_DN0_c0_g1_i18,455,0.443956,-0.227723,-0.185771,33,1.552419,78,0.099365,true,0.877339,N00172
TRINITY_DN0_c0_g1_i19,285,0.473684,-0.214815,-0.16,28,1.836171,91,0.065674,false,NA,NA
TRINITY_DN0_c0_g1_i2,565,0.456637,-0.131783,-0.140065,43,1.485751,78,0.122559,true,0.943867,N00172
TRINITY_DN0_c0_g1_i20,545,0.46055,-0.155378,-0.170068,44,1.560182,89,0.116455,true,0.945055,N00168
TRINITY_DN0_c0_g1_i21,386,0.448187,-0.213873,-0.230047,34,1.838095,89,0.084229,false,NA,NA
TRINITY_DN0_c0_g1_i22,408,0.477941,-0.117949,-0.089202,31,1.349264,78,0.088867,false,NA,NA
TRINITY_DN0_c0_g1_i3,386,0.453368,-0.211429,-0.232227,36,1.899918,85,0.083496,false,NA,NA
TRINITY_DN0_c0_g1_i5,671,0.467958,0.044586,0.176471,40,1.091057,61,0.13623,false,NA,NA
TRINITY_DN0_c0_g1_i6,545,0.456881,-0.148594,-0.168919,46,1.653912,85,0.117676,true,0.948718,N00168
TRINITY_DN0_c0_g1_i8,565,0.454867,-0.120623,-0.149351,45,1.5625,78,0.122314,true,0.950104,N00172
TRINITY_DN0_c0_g1_i9,216,0.462963,-0.2,-0.172414,18,1.62,71,0.048584,false,NA,NA
TRINITY_DN0_c1_g1_i1,222,0.486486,0.185185,0.210526,21,1.65554,69,0.050537,false,NA,NA
TRINITY_DN0_c1_g2_i1,213,0.455399,0.154639,0.12069,24,2.226481,59,0.049805,false,NA,NA
TRINITY_DN0_c2_g1_i1,210,0.438095,-0.152174,-0.050847,16,1.625544,69,0.048584,false,NA,NA
TRINITY_DN0_c2_g2_i1,635,0.40315,-0.148438,0.044855,41,1.624852,64,0.13916,true,0.192416,N02545
TRINITY_DN0_c4_g1_i1,301,0.461794,-0.151079,-0.185185,27,1.721822,89,0.068115,false,NA,NA
TRINITY_DN0_c5_g1_i1,375,0.472,-0.062147,-0.060606,23,1.105486,71,0.084473,true,0.7625,N01925
TRINITY_DN3_c1_g1_i1,234,0.504274,-0.118644,-0.137931,29,1.977273,78,0.053223,true,1.0,N01846
TRINITY_DN3_c2_g1_i1,229,0.441048,-0.207921,-0.09375,16,1.501639,73,0.054199,true,0.562654,N00179
TRINITY_DN1_c0_g1_i1,222,0.522523,0.0,0.075472,23,1.517836,73,0.05249,true,1.0,N02729
TRINITY_DN37_c0_g1_i1,224,0.5,0.160714,0.107143,19,1.393126,74,0.049072,false,NA,NA
TRINITY_DN12_c2_g1_i1,426,0.424883,-0.071823,-0.077551,23,1.202504,71,0.095215,true,0.971831,N02351
TRINITY_DN12_c3_g1_i1,216,0.509259,0.163636,0.207547,23,1.6875,71,0.049072,false,NA,NA
TRINITY_DN50_c1_g1_i1,659,0.482549,0.025157,-0.225806,36,0.939007,120,0.135742,false,NA,NA
TRINITY_DN7_c0_g1_i1,201,0.512438,0.106796,0.22449,23,1.763158,65,0.045898,false,NA,NA
TRINITY_DN8_c0_g1_i1,410,0.426829,-0.177143,-0.234043,32,1.769148,85,0.090088,true,0.945274,N02370
TRINITY_DN8_c0_g1_i2,406,0.416256,-0.195266,-0.206751,31,1.832557,85,0.087891,true,0.878719,N02371
TRINITY_DN8_c0_g1_i4,261,0.48659,-0.102362,-0.149254,26,1.700752,77,0.060059,false,NA,NA
TRINITY_DN8_c0_g2_i1,467,0.449679,-0.171429,-0.190661,42,1.832913,89,0.100098,true,0.89749,N00167
TRINITY_DN8_c0_g2_i2,467,0.441113,-0.194175,-0.180077,41,1.875502,89,0.100342,true,0.900826,N00169
TRINITY_DN8_c0_g2_i3,429,0.459207,-0.167513,-0.112069,41,1.865217,99,0.094482,true,0.85,N00171
TRINITY_DN8_c0_g2_i4,467,0.438972,-0.190244,-0.19084,41,1.890875,89,0.100098,true,0.91841,N00167
TRINITY_DN8_c0_g2_i6,391,0.452685,-0.152542,-0.11215,35,1.788889,86,0.085938,true,0.766,N00171
TRINITY_DN8_c0_g2_i8,288,0.475694,-0.167883,-0.205298,26,1.642105,74,0.061279,false,NA,NA
TRINITY_DN8_c6_g1_i1,339,0.477876,0.185185,0.096045,32,1.712121,80,0.076172,false,NA,NA
TRINITY_DN58_c0_g1_i1,286,0.472028,-0.244444,-0.152318,30,2.002801,95,0.064941,false,NA,NA
